Comune,SI_norm_km_density_x,SP_norm_km_density_x,SS_norm_km_density_x,SI_norm_min_density_x,SP_norm_min_density_x,SS_norm_min_density_x,SI_norm_km_density_y,SP_norm_km_density_y,SS_norm_km_density_y,SI_norm_min_density_y,SP_norm_min_density_y,SS_norm_min_density_y
PIGLIO,0.008549218120638321,0.008549218120638321,0.008818986622222644,0.013649479681680189,0.013649479681680189,0.013927733303664154,0.016384050631342892,0.016384050631342892,0.01776265401797246,0.02540519004003768,0.02540519004003768,0.02688300369625159
PIGNATARO INTERAMNA,0.003001819190376833,0.003001819190376833,0.003001819190376833,0.004537204970610383,0.004537204970610383,0.004537204970610383,0.0026912116021354303,0.0026912116021354303,0.0026912116021354303,0.0035971222805807747,0.0035971222805807747,0.0035971222805807747
PISONIANO,6.170935990882394e-05,5.575121481417887e-05,5.575121481417887e-05,0.0002766281651085,0.0006241866289628,0.0006241866289628,,,,,,
POFI,0.003655929189420871,0.003765526398900939,0.0033090159710091483,0.006211868712054828,0.0063886310241635,0.005385818631591092,0.0018224387376717963,0.0018477160455782674,0.0016574700587462605,0.002498210556509356,0.0025173509138444565,0.00219311190051437
POGGIO BUSTONE,0.0007088953798631207,0.0028928156094175997,0.0028928156094175997,0.0011122014504672,0.004901055820807,0.004901055820807,0.0004008974822208912,0.0018615654658517863,0.0018615654658517863,0.0005960216458263786,0.002772003902823268,0.002772003902823268
POGGIO CATINO,0.0038317877579264253,0.003588276878311575,0.00860214376891205,0.0072841152533275,0.006820102891029625,0.014274441070074074,0.0032700345189060364,0.002968948442708171,0.004953138715893866,0.0058145341948751,0.005133083379774165,0.007851423027350592
POGGIO MIRTETO,0.0028400748086799855,0.003028191902100515,0.002915542443735143,0.004701408682051343,0.005011641099432786,0.005672111323877272,0.0009693328664593652,0.0011399920991207923,0.0018686889183029474,0.0015011259024948792,0.0018265324590939474,0.003245509167440467
POGGIO MOIANO,0.0037559211265521335,0.0038087634215065672,0.0039018955488062004,0.005509087263986767,0.005928206636186133,0.005806924238522567,0.003614489022121992,0.0036545787804742216,0.0037857319000374995,0.005017403556439563,0.005454716751353623,0.005477400084047767
POGGIO NATIVO,0.009245893809929736,0.009245893809929736,0.016776148959518712,0.013581657759063162,0.013581657759063162,0.02283312919127549,0.017544894059594883,0.017544894059594883,0.02503674563042753,0.023657550956727724,0.023657550956727724,0.03390026841747034
POGGIO SAN LORENZO,0.0025702669262847,0.0027791897772923,0.0028468962567855,0.0042773299743323,0.0047609476849981,0.0049758888897384,,,,,,
POLI,0.0028330172387492337,0.0026492164649066,0.0028330172387492337,0.0045288466415704,0.004176524238649566,0.0045288466415704,0.002158840615748574,0.0020922813607527615,0.002158840615748574,0.0033379666991119467,0.0032195750531480087,0.0033379666991119467
PONTECORVO,0.005661208350259118,0.005888378605572459,0.005696397568609968,0.00963408107103925,0.010096908940860842,0.00942889472221624,0.003012147715389871,0.003025898877917533,0.002741519228722976,0.004278706757329521,0.004422772768258012,0.0036060365703326994
PONTINIA,0.006889444055135213,0.008247917527323099,0.0065018003722333,0.008768215693456838,0.01002020291686175,0.008621509424312036,0.0031741872253390853,0.003168606766036326,0.0030872835022656225,0.0035957375919528634,0.003983436301513566,0.0035282529500098897
PONZA,0.0026674940155106503,0.00281392909175785,,0.00578094425433615,0.0054757574800147505,,0.002986757076199186,0.002698149809759945,,0.005659929669453705,0.005069452914255614,
PONZANO ROMANO,6.958382019516202e-05,6.958382019516202e-05,0.0028978084372863,0.0004606405542514,0.0004606405542514,0.0035984156237996,,,,,,
POSTA,0.025913068209052686,0.005682176659385758,0.0267530155836743,0.029645055610908893,0.008214373086861886,0.030641791808478515,0.01594157307784207,0.005089339618317751,0.0163786578903939,0.01970164257835877,0.008375365623257783,0.02009934662584633
POSTA FIBRENO,0.00190007569776645,0.0030621999665412,0.008356411090188951,0.0037680079769464,0.00800049894003975,0.0129415227165323,0.0018533162575618384,0.0005358729718444521,0.0035981520383655094,0.0024856203415390718,0.0013053739364185728,0.0052758188667217844
POZZAGLIA SABINA,0.0162820590244713,0.016183278195906974,0.015701863583133673,0.023069896161116828,0.023859979332208497,0.022567112489964646,0.009216569750048422,0.009180439343590863,0.009004499745234503,0.013212660910754098,0.013624321910177421,0.01308177154192841
PRIVERNO,0.00689195166038617,0.006580491692620822,0.0066065054721554,0.010191391454862208,0.010634560280751723,0.010894753282320884,0.0041728677375089665,0.004131598250864776,0.004141501053398104,0.006735493084870031,0.007388902829290953,0.007322509516467915
PROCENO,0.0030187379685179,0.003283382791128,0.0031272338363082,0.0047085788374346,0.0050064106313688,0.0050773229632578,,,,,,
PROSSEDI,0.008649147724361072,0.008649147724361072,0.008609535376029322,0.012531274087224426,0.012531274087224426,0.013474790157194175,0.010388471229459975,0.010388471229459975,0.010853065949388339,0.01481967067351085,0.01481967067351085,0.016815257866971477
RIANO,0.003495255665037311,0.003590382120278678,0.004805637639438978,0.005617011044955234,0.005965402332195089,0.007968936001910034,0.0019592831134268873,0.001996998165312839,0.0034313248968421833,0.0028084835141286616,0.0029620475324511246,0.005243483488104281
RIETI,0.01398263091855377,0.01913210699535474,0.021814084079565775,0.020589214856064676,0.025437301101460502,0.02778663924408247,0.011205052436852232,0.014286662999921053,0.015022094773817043,0.01500991237609011,0.018325221319830783,0.01877220752802795
RIGNANO FLAMINIO,0.0047941684347037414,0.005038427794547473,0.005062882976961558,0.006466074290883528,0.007079649800986471,0.007240776853204886,0.0036089706455503597,0.00403724270492984,0.004046655596592604,0.003945790481914605,0.004635510230333737,0.004723907862921963
RIOFREDDO,0.0001144221335628,0.0001144221335628,0.0001144221335628,0.0006356785197936,0.0006356785197936,0.0006356785197936,,,,,,
RIPI,0.0034203402631115213,0.0034048874653914243,0.0034203402631115213,0.005254048532093621,0.005208156110116585,0.005254048532093621,0.0015919386549855586,0.0015850153757217245,0.0015919386549855586,0.002222545966984863,0.002323598159076112,0.002222545966984863
RIVODUTRI,0.00261641766292001,0.0035370281291958626,0.00978963365334838,0.00443716865011611,0.00582751850591635,0.01537727050361463,0.002394723542678851,0.002622224482831407,0.006148801999905101,0.00392674641022222,0.0042211976462177446,0.008277338635711763
ROCCA CANTERANO,0.0103872146401227,0.00384827993669685,0.01222487426303985,0.0174853697103982,0.0070557611850651505,0.018397591249465703,0.0012399371605958235,0.001146650770378265,0.0012661537601561374,0.0014506434929486068,0.0012796072947784992,0.0014414132208440925
ROCCA D'ARCE,0.0036255605446334203,0.0036255605446334203,0.00415750427771502,0.00600621982347628,0.00600621982347628,0.00704103329380424,0.003370704196571349,0.003370704196571349,0.0024697127799699244,0.005213811471518588,0.005213811471518588,0.0044089217527164765
ROCCA DI CAVE,0.003004044552061,0.00291458125241005,0.00241737981085845,0.0064688927307012,0.0063989227160568,0.00469062982653475,0.0018708829387012926,0.001892955077550054,0.002012608474392219,0.003456052056014411,0.0035419158687500472,0.00382434369939825
ROCCA DI PAPA,0.0100543315624471,0.010032351078667599,0.009290230175090348,0.016296781891825176,0.016300747749888125,0.016134768165908024,0.010689912800550086,0.010682479026932435,0.010450016065778582,0.012807477204541807,0.012903525110482525,0.012901546192183467
ROCCA MASSIMA,0.0041360933119628665,0.0030026363165463333,0.004963798346880234,0.0069302634111160335,0.0051274671721894,0.008961746911437,0.003533401908628251,0.0010235415041728558,0.0019372860474082757,0.005748512519802692,0.0016012827782033573,0.003735884597377207
ROCCA PRIORA,0.0033992446446039666,0.0026716601620015664,0.002168172194576,0.005664973573801632,0.004154946153528033,0.003814088672494333,0.0017930721059678876,0.0012110918375776258,0.0013238539539808726,0.002502538280304587,0.0019271846794607997,0.0014235331567639057
ROCCA SANTO STEFANO,9.46665851942683e-06,0.0001942722965725,1.893331703885366e-05,4.80192823449187e-05,0.0005144923108384,0.000130338052079,,,,,,
ROCCA SINIBALDA,0.010361269159896757,0.010251571238148982,0.010251571238148982,0.015547000307765943,0.015525930535741401,0.015525930535741401,0.016931960915520957,0.017292919355725894,0.017292919355725894,0.024252096504149948,0.024900705725294528,0.024900705725294528
ROCCAGIOVINE,0.0015077844670532,0.0015366505545627,0.0026834214856209,0.0030678028067427,0.0029116010345053,0.0042486882048575,,,,,,
ROCCAGORGA,0.0028771537304462004,0.002555980826329933,0.003122283223290933,0.004930231069910566,0.0040940588658626995,0.005903039183270933,0.002629312255310611,0.0022219003679664197,0.003063144748717265,0.004211398153593425,0.003270476201066117,0.005376556514122658
ROCCANTICA,0.0018803625930871048,0.0033082947698905,0.0033082947698905,0.0031402020444195626,0.00482148025365555,0.00482148025365555,0.0026207503203036046,0.002931272672075787,0.002931272672075787,0.00431899743503823,0.004104582373995718,0.004104582373995718
ROCCASECCA,0.006050646876354833,0.0020700125272804667,0.0015811294248753002,0.010385751410859468,0.003738650606151833,0.0029690338798055334,0.002322078767920791,0.00034367592580402046,0.000982354208646907,0.0038724484997403868,0.00046750959079382647,0.0012817079531178648
ROCCASECCA DEI VOLSCI,0.00870213588614567,0.009722518048645075,0.009722518048645075,0.015837452337263476,0.018288296507553724,0.018288296507553724,0.011365986147056289,0.011671110865557834,0.011671110865557834,0.02344202989573492,0.02373863723551535,0.02373863723551535
ROIATE,0.0043192195598913,0.0004646452530395,0.0043192195598913,0.0085429961700525,0.0012569495611797,0.0085429961700525,,,,,,
RONCIGLIONE,0.009739441524803927,0.009739441524803927,0.009657768106317457,0.014723535604957618,0.014723535604957618,0.014605779576504819,0.015386544663322128,0.015386544663322128,0.01586739475625136,0.02024029090047792,0.02024029090047792,0.02198111455830592
ROVIANO,0.0001003942000205,0.0001003942000205,0.0001003942000205,0.0003842607462025,0.0003842607462025,0.0003842607462025,,,,,,
SABAUDIA,0.03575512491541315,0.04089818993172557,0.027487258798116615,0.042452794458309615,0.04742748213615789,0.03514579923434224,0.0709265116688715,0.08206487872463045,0.05130847659867896,0.0860606718945889,0.09644476554053916,0.0670770307556436
SACROFANO,0.0061729109102096,0.00610477529834698,0.005983092547497018,0.010107025082218273,0.00986469639795101,0.009442466015172565,0.004533168819839674,0.004493169865449494,0.004421788416315861,0.007645878420984376,0.007497501570622545,0.007204921535086057
SALISANO,0.001490774613577326,0.001490774613577326,0.00604683127384655,0.00240425008272165,0.00240425008272165,0.0090622830682087,0.0020065664104589515,0.0020065664104589515,0.0012590344811507055,0.0031069818300129555,0.0031069818300129555,0.001955766037733213
SAMBUCI,0.0001601941693789,0.0036495299332442,0.0035575034955159,0.0005467620142808,0.0051125798737953,0.0051977895383585,,,,,,
SAN BIAGIO SARACINISCO,0.027726745008870003,0.00360333304434325,0.0296621181076507,0.0461631657264146,0.0066375031857628,0.0447409901241336,0.032144578577813145,0.0049129109772639255,0.03430763042415923,0.0534728885129588,0.008979547489758535,0.05147207206597897
SAN CESAREO,0.00486314660120565,0.00486314660120565,0.00486314660120565,0.008528504436899675,0.008528504436899675,0.008528504436899675,0.0029489107825613203,0.0029489107825613203,0.0029489107825613203,0.004663355977847423,0.004663355977847423,0.004663355977847423
SAN DONATO VAL DI COMINO,0.005108674535989767,0.005052782770205633,0.004454296624746255,0.0090917781822709,0.008883989393154134,0.006994987245511899,0.004345237657756012,0.004312501512830797,0.00382526388609405,0.008013075091515698,0.007967315016349143,0.006006450333775478
SAN FELICE CIRCEO,0.019812069788180533,0.0199532391129087,0.016318679744050314,0.0351843924943235,0.0343417028265143,0.02939769726629515,0.034940958060332004,0.03278508701945635,0.017211832783211072,0.06764160094885338,0.060902486484590394,0.03789706520627087
SAN GIORGIO A LIRI,0.0020652110274377547,0.002170958074867464,0.0020652110274377547,0.0038384424530394545,0.004193907814081118,0.0038384424530394545,0.0012908719035914266,0.001315840967500364,0.0012908719035914266,0.0021801715022607623,0.0023199535427091593,0.0021801715022607623
SAN GIOVANNI INCARICO,0.003491022654304688,0.003491022654304688,0.003491022654304688,0.005567857398414783,0.005567857398414783,0.005567857398414783,0.002566372106299052,0.002566372106299052,0.002566372106299052,0.0038953354456803236,0.0038953354456803236,0.0038953354456803236
SAN GREGORIO DA SASSOLA,0.0019947900558182,4.770150133478377e-05,4.770150133478377e-05,0.0039166167762614,9.980833612617094e-05,9.980833612617094e-05,,,,,,
SAN LORENZO NUOVO,7.317985328842101e-05,7.317985328842101e-05,6.377685537985296e-05,0.0002589231308156,0.0002589231308156,0.0002384818310144,,,,,,
SAN POLO DEI CAVALIERI,0.001960171245416263,0.001960171245416263,0.001960171245416263,0.0032551720461773334,0.0032551720461773334,0.0032551720461773334,0.001951367019230791,0.001951367019230791,0.001951367019230791,0.0030752473916301464,0.0030752473916301464,0.0030752473916301464
SAN VITO ROMANO,0.0001798244142566,0.0001812816623462,0.0001812816623462,0.0004663193886719,0.0004663193886719,0.0004663193886719,,,,,,
SAN VITTORE DEL LAZIO,0.007639954506044572,0.006245146521765528,0.006276411860775072,0.010619198614739714,0.01152895199411963,0.013363900017630917,0.005105505888542804,0.0044294192906784964,0.0042912733344165795,0.006965744760867776,0.007237551724827656,0.008115951862649497
SANT'AMBROGIO SUL GARIGLIANO,0.001502318165608,0.001502318165608,0.00335538328567295,0.0026153337252102,0.0026153337252102,0.00434817548253025,0.0009155561639076475,0.0009155561639076475,0.0013507520934617576,0.0013454015338726392,0.0013454015338726392,0.0014480245068905849
SANT'ANDREA DEL GARIGLIANO,0.0019949834319946333,0.0018809350172358833,0.0018809350172358833,0.0035557514059116665,0.0033299206115332165,0.0033299206115332165,0.00137277291976452,0.0013908531932602885,0.0013908531932602885,0.0021961962104538866,0.0020725214275710765,0.0020725214275710765
SANT'ANGELO ROMANO,0.004993842544154171,0.004993842544154171,0.005391425576739817,0.008212261705326383,0.008212261705326383,0.00785876811344045,0.004027271122521226,0.004027271122521226,0.004281977734062084,0.006245571460716446,0.006245571460716446,0.006008092650016271
SANT'APOLLINARE,0.003811900515254567,0.003811900515254567,0.003958397180525917,0.005843144346379717,0.005843144346379717,0.0060566753850346995,0.0032520543724443014,0.0032520543724443014,0.0032399077170916528,0.004822696161501373,0.004822696161501373,0.004738883931673336
SANT'ELIA FIUMERAPIDO,0.014189218115448233,0.014531309714089566,0.013456686763396501,0.025383604233278817,0.02612691462198957,0.025662967571624336,0.022786170806912944,0.025982648728481824,0.02327255293560881,0.041749134611121924,0.04707939603100601,0.045239024936692504
SANT'ORESTE,0.0011725630292973386,0.0021245805934758,0.0015487897315029,0.0018026382990455501,0.0035098285462680503,0.00256277773595045,0.0015575084645740543,0.002258819281341785,0.0018694871468725907,0.0022056068881737955,0.0032901804630525457,0.0025481125610959257
SANTA MARINELLA,0.0065590221279886556,0.006494681974377344,0.006818834679670467,0.010157506805016,0.009943269312014134,0.010572242056127267,0.006761523896860504,0.006725420109178365,0.007168411725297424,0.008331775245547927,0.008226848954824489,0.009047044087297786
SANTI COSMA E DAMIANO,0.0030462734036191,0.0031574585038106166,0.004321547033355684,0.005048424549140266,0.00520994849082735,0.007696067935470834,0.0016238793826813065,0.0018400576850588035,0.0033396307346007974,0.0023641735088053254,0.0026949842987684237,0.005524213490826351
SANTOPADRE,0.0023415539477292667,0.002028663274734803,0.0022441527266642666,0.0042915571086132665,0.0031779492020742005,0.003877036517425167,0.0025224935700573136,0.0023043315371625156,0.002480877997457467,0.004155129245559999,0.0033345535104063674,0.0038996841430290544
SARACINESCO,0.01074095209964685,0.01074095209964685,0.013714250588720951,0.0179565890251276,0.0179565890251276,0.02240087660457435,0.006610006870011291,0.006610006870011291,0.008497818457988176,0.01115312289881606,0.01115312289881606,0.013951287379764461
SCANDRIGLIA,0.00205882452828256,0.0030940303869045204,0.00303975458554104,0.0033014973637484402,0.004781589565424719,0.00468366775257588,0.0009873665273160597,0.0021742477756633996,0.00216605003994747,0.0015523869328265855,0.003134291843896477,0.003169190151381538
SEGNI,0.0059037459671611725,0.005085001466250185,0.007043640759437727,0.009294402845922528,0.007956675342638572,0.011103277758386756,0.002515367470320858,0.001966201840497141,0.0036081346733813384,0.0038439614716831542,0.003023939966410057,0.005490593988353623
SELCI,0.0016131135397668666,0.0018934968136094332,0.004342842893162567,0.004092622832222067,0.0038357801634047333,0.007438975377091533,0.0007431876207176132,0.0004563845986333349,0.0015350285022971194,0.0019669608724385656,0.0010440455665769906,0.0027760135551592796
SERMONETA,0.004633529649540685,0.004140182230333696,0.0034926190295072315,0.006853801620642833,0.006270764128460763,0.004775064975651147,0.003337514041238789,0.0028833359578972215,0.002546889769028667,0.004727779166045411,0.004250062364020784,0.0035924866141291895
SERRONE,0.0029207861857269003,0.0012682565590793665,0.0029207861857269003,0.005385953051059832,0.002222506925384933,0.005385953051059832,0.002064889909141142,0.000668442041424883,0.002064889909141142,0.0032678028313845526,0.0011643850388140303,0.0032678028313845526
SETTEFRATI,0.00301615163851495,0.00409713344131785,0.0084391956610463,0.0051724715078726,0.00726595627297865,0.0126150949799682,0.0030590687371972584,0.00563679848764768,0.0025521111967193957,0.005196277407546241,0.009789739855731349,0.0029726925080714945
SEZZE,0.011110505072711557,0.011012165227285606,0.009675741098431192,0.015616011145657506,0.015230058168585376,0.014002159803031124,0.005679265095985323,0.00562519233708197,0.005033303162363261,0.007779095445155085,0.00750787031877912,0.007159817081539346
SGURGOLA,0.002527948323347333,0.0036766996611641337,0.0021974547501424336,0.0054413358949449335,0.006196827822435633,0.004417808982081066,0.0026630510535549027,0.003672888632667342,0.0023229768777184123,0.005370781144572927,0.005848807642673627,0.004154917176048129
SONNINO,0.007561288284802455,0.007561288284802455,0.008880576820966867,0.01120413082057861,0.01120413082057861,0.018373755859960022,0.005936726344289105,0.005936726344289105,0.00561814088858005,0.008003373262866816,0.008003373262866816,0.011991938601889782
SORA,0.00960678764067627,0.00962426398507368,0.014858716958219973,0.016131592217932,0.01616238776335988,0.022560888076054327,0.004129218276807164,0.004185408373898292,0.006081239340122233,0.006542999820234953,0.0067222539287757534,0.008963643448950115
SORIANO NEL CIMINO,0.009307659354343639,0.0071997842006217005,0.007412121946328658,0.01170151556386154,0.0105141041013488,0.011038677715550307,0.016147909275924296,0.012219235659485139,0.012595277471587537,0.019285654697032393,0.017194616038030384,0.018254605191171273
SPERLONGA,0.002648999887639534,0.0026019835446928334,0.0034046145627199664,0.006347970378801335,0.005688261667388734,0.008573312296370199,0.0016507516375160777,0.0016263980588239252,0.00357933216825835,0.0042302578479534465,0.0037755641137778816,0.00869412466423462
SPIGNO SATURNIA,0.010462613290183243,0.0027557484088823574,0.0027557484088823574,0.0170921889392582,0.0045518003665594425,0.0045518003665594425,0.0019343780317207745,0.0014940472256455154,0.0014940472256455154,0.002635981215143662,0.0019741042157206674,0.0019741042157206674
STIMIGLIANO,0.0008756480323646499,0.005098877617442675,0.0010306164068273505,0.011389538584137274,0.01752473355120185,0.011728824240647674,0.0008977387916304696,0.003676041235067251,0.0010369706118766085,0.010598147657909533,0.0184452644948847,0.008040895976475669
STRANGOLAGALLI,0.0018090265783323946,0.0015003484438467387,0.0015341626069143499,0.002829512338945889,0.002567052557134267,0.002650076929847195,0.0012286505243143098,0.0009580461796618165,0.0009691334659994663,0.0017762390414383486,0.001414734794493634,0.001449004975289077
SUBIACO,0.011130858472880971,0.015780105879375277,0.01184497264900235,0.01772113927575312,0.02446264438743458,0.018742004497692092,0.02135769298120018,0.026438467479424868,0.023743371190565108,0.032148451799451125,0.03841670195370687,0.03552562333268251
SUPINO,0.002841597559582425,0.002841597559582425,0.002514094198136425,0.006078214023075224,0.006078214023075224,0.005178232255293075,0.0013333232220012314,0.0013333232220012314,0.0011305940881506061,0.0020608234033162014,0.0020608234033162014,0.002257453279960445
SUTRI,0.004689663676642414,0.004942174293610833,0.005134586255673867,0.008383089163074732,0.008931722271272384,0.008637287374837817,0.004269174796827596,0.004391391164256053,0.004592714513336272,0.006797380143577542,0.00719596903629944,0.00736881436966648
TARANO,0.004869632387664825,0.0040675090133197,0.00660065620697112,0.0072965820136442995,0.007022431327903039,0.01081886933141356,0.0072703382813896775,0.005781410282727495,0.008791049361283351,0.010670608039590102,0.011029657582709093,0.015337958977977156
TARQUINIA,0.018144334219103803,0.018946889212663534,0.019796253513932233,0.026871932306222757,0.02953926107322677,0.031360292726723714,0.013744326884422044,0.014190135220346862,0.01479703530658706,0.021245149192285397,0.023033147294905045,0.024324951877729453
TERELLE,0.0088389689365508,0.0001418878632645,0.0092323852846935,0.0156802212528196,0.0003762178192621,0.0157339666555713,,,,,,
TERRACINA,0.02103714294693243,0.021405443877391635,0.021279830380532834,0.027369549073624662,0.02750130539115543,0.027183579844620435,0.01841588586255954,0.01736735744118683,0.01586383791399999,0.02139052660763673,0.020302611934647278,0.018845407723483063
TESSENNANO,0.0023542686777183,0.0023282716999932,0.0023542686777183,0.0037232959623283,0.0038922028797514,0.0037232959623283,,,,,,
TOFFIA,0.0015080372153877,0.0013569575871030287,0.00989816364086595,0.0025712726000666,0.0023526031307125,0.013030112637773601,0.001976967368859671,0.0018299872757229173,0.008642673921143292,0.003087448496100399,0.002581690542953218,0.010776922273859785
TOLFA,0.00418959882853245,0.00418959882853245,0.00435495368683635,0.0053089361947745006,0.0053089361947745006,0.0058035943958948495,0.00562495383017509,0.00562495383017509,0.005988273744015407,0.00686577945884754,0.00686577945884754,0.007860556632714687
TORRE CAJETANI,0.0037333271180851396,0.0034235677403158596,0.0029169938880553195,0.007416202691715839,0.0066326748216637196,0.004743739215934841,0.00249844461631309,0.002419361536726835,0.0011533259900488465,0.0042247911424973545,0.003992019530142327,0.0014201662932334974
TORRI IN SABINA,0.00517521610189112,0.00808711344646726,0.008131383016881618,0.007981946517842762,0.0133636910050022,0.0134292173216044,0.004338540964739245,0.004052025921648827,0.0041212022471213625,0.0060679110328042685,0.00796013909675191,0.008032840470792887
TORRICE,0.003008061756164295,0.003008061756164295,0.002614737204541819,0.004857890685263224,0.004857890685263224,0.004641717868524614,0.0013543979321885983,0.0013543979321885983,0.0013038866132652998,0.001968505522521248,0.001968505522521248,0.001957352034100972
TORRICELLA IN SABINA,0.0035801417041128624,0.003268614829874896,0.003142926239912832,0.006159206498174362,0.005401706241514407,0.00518215470032075,0.0039033437354962152,0.003833766236592158,0.0038092960996147255,0.005433450674706128,0.005251554799716431,0.005110311768690624
TORRITA TIBERINA,0.00070560606579765,0.00381276970757475,0.00059998859055165,0.00196457939682665,0.0060312538135370505,0.0012029422622791002,0.0006359896402371054,0.0016902576805744654,0.0005997139829790076,0.0012476215788442698,0.0026350926111473397,0.0010386697365937702
TREVI NEL LAZIO,0.007903396412129601,0.007903396412129601,0.007903396412129601,0.0125163609995113,0.0125163609995113,0.0125163609995113,0.01092069860154102,0.01092069860154102,0.01092069860154102,0.016961215765613945,0.016961215765613945,0.016961215765613945
TREVIGNANO ROMANO,0.007231388191824399,0.0080032194205119,0.006536425497712022,0.01152807479440979,0.015006936966221122,0.010903210131038567,0.00850023919886592,0.009225901103911178,0.007552308600372245,0.013080496460235543,0.016454978655470735,0.011888836738023056
TRIVIGLIANO,0.0033795462577178503,0.0013885895341629248,0.0013885895341629248,0.006085676306470524,0.0029461374732951,0.0029461374732951,0.0023799492786189926,0.0006046353607347948,0.0006046353607347948,0.004268266461383137,0.0011890685557693133,0.0011890685557693133
TURANIA,0.0202422862216704,0.008997043123086,0.0198809052252943,0.0266379990805618,0.014026203055694,0.0273098424202043,,,,,,
TUSCANIA,6.174576900025765e-05,6.174576900025765e-05,6.174576900025765e-05,0.000197762249467,0.000197762249467,0.000197762249467,,,,,,
VACONE,0.0095567078049516,0.0102092641689185,0.0124951969084132,0.0137879556281043,0.0195016844403907,0.018641316009197,,,,,,
VALENTANO,0.0003378530869894,0.0003668222691535,0.0003668222691535,0.0007785467706615,0.0007664762780931,0.0007664762780931,,,,,,
VALLECORSA,8.966070668218574e-05,8.966070668218574e-05,8.966070668218574e-05,0.000335465229083,0.000335465229083,0.000335465229083,,,,,,
VALLEMAIO,0.00159728570235445,0.0015806959677811,0.0015806959677811,0.0029314442315631997,0.002838374117010517,0.002838374117010517,0.0010121118781982355,0.0010052773079621078,0.0010052773079621078,0.0013365867850995354,0.0012862614414416865,0.0012862614414416865
VALLEPIETRA,0.0062144494856477,0.0062144494856477,0.0062144494856477,0.0096126635899699,0.0096126635899699,0.0096126635899699,,,,,,
VALLERANO,7.048191468714516e-05,0.0002582362588537,0.0002582362588537,0.0005626707475024,0.000918041745925,0.000918041745925,,,,,,
VALLEROTONDA,0.006945040879854538,0.006945040879854538,0.006945040879854538,0.011369446401612289,0.011369446401612289,0.011369446401612289,0.0065210523986009555,0.0065210523986009555,0.0065210523986009555,0.008845387388984645,0.008845387388984645,0.008845387388984645
VALLINFREDA,0.01501289402809455,0.0038908433719558,0.01151766257256585,0.02208978101913235,0.006179151465973601,0.0188039752700559,0.007834472414037915,0.002371597099131601,0.00639870696012161,0.011389202799551884,0.003875544832278065,0.010518801693175876
VALMONTONE,0.00269757061477148,0.00296180359718884,0.00263743944006278,0.0054273565522889,0.0060253640252012,0.0055675488557220595,0.0010292495177626703,0.0016170305799181066,0.0013788928744679102,0.0019433610904771564,0.003023110716676497,0.0026018547777031716
VARCO SABINO,0.027746611551856332,0.0312725310302592,0.03072879692278517,0.04746974980826233,0.05332437175168513,0.0522718928458318,0.014918581712029286,0.019717062802741336,0.01946297477091151,0.025343419943275255,0.03408486808896992,0.03381767365297443
VASANELLO,0.0002406427037613,5.879957467470968e-05,0.0001317546025118,0.0006124955695282,0.0001451841349992,0.0004446264134353,,,,,,
VEJANO,1.0477982316613126e-05,7.249053072105816e-05,8.767291326145678e-06,3.207545607126467e-05,0.0002352200111892,6.771485170600319e-05,,,,,,
VENTOTENE,0.0001942475053008,0.0001942475053008,0.0001942475053008,0.000752619485483,0.000752619485483,0.000752619485483,,,,,,
VEROLI,0.0053785447795906315,0.005434660300871554,0.0050150889909742246,0.00794158128652231,0.008001815721797844,0.008012041396069675,0.0022966629518471854,0.0022181883378520374,0.002383369910237069,0.0031590696028477748,0.003048808727362963,0.0033107391464840203
VETRALLA,0.013198716147268679,0.012857369687020398,0.011703331284831201,0.017063354945809538,0.0173562276194068,0.014922657556616379,0.015705685833381118,0.01587121110679874,0.014989377317179264,0.017438602532676577,0.018154993703488432,0.0162206742152601
VICALVI,0.00182496903689505,0.00182496903689505,0.006050709675631601,0.00287405417701055,0.00287405417701055,0.00994903589866985,0.0017137003946147468,0.0017137003946147468,0.0005779922572377042,0.0018529766470494105,0.0018529766470494105,0.002989973868711602
VICO NEL LAZIO,0.0025640845899136955,0.002370826722092171,0.0025146478116879283,0.004771295209296229,0.0041636599087292855,0.004595901829139929,0.0015851801351600761,0.001538181818233019,0.0015730451309999233,0.0027809872117871546,0.002452939674787444,0.002582999526175099
VICOVARO,0.00499543987162065,0.005079052981493275,0.005245559986485826,0.0078382555100556,0.007915643276726,0.008656215627569824,0.004473034175378943,0.004565747645220429,0.004667670250748735,0.007158949253804497,0.007260234434239768,0.007817204627195802
VIGNANELLO,0.004494725721230367,0.004494725721230367,0.0056790874434587,0.007574103666271034,0.007574103666271034,0.007523609259752934,0.006072339586277748,0.006072339586277748,0.007988790469209596,0.009574770521877806,0.009574770521877806,0.00977110354347763
VILLA LATINA,0.0022757322889850663,0.0022495867314799335,0.0025109208819091,0.004072185164838266,0.0040772615122458,0.004580133221922367,0.0017603521615433128,0.0017860057669153186,0.002196108110145997,0.0027599823406231397,0.0028688099717057627,0.0034712410094108223
VILLA SAN GIOVANNI IN TUSCIA,9.857031491020792e-05,9.857031491020792e-05,0.003214341071243,0.0004304764198395,0.0004304764198395,0.0039709253421937,,,,,,
VILLA SANTA LUCIA,0.008393033114929269,0.008465939566738401,0.004989912940077631,0.013392465441190222,0.013481473263269945,0.008674449220737977,0.007904876591240348,0.007977546577399866,0.006101083879769393,0.012843499865435471,0.012971708530246208,0.010211965718847946
