Comune,Nucleo_ID,Popolazione,SI_mean_km,SI_St.Dv_km,SI_mean_min,SI_St.Dv_min,SP_mean_km,SP_St.Dv_km,SP_mean_min,SP_St.Dv_min,SS_mean_km,SS_St.Dv_km,SS_mean_min,SS_St.Dv_min,IC_mean_km,IC_St.Dv_km,IC_mean_min,IC_St.Dv_min
SONNINO,5902910004.0,194.0,9.3965,7.119858179767347,10.799999999999999,6.5525228389953405,9.3965,7.119858179767347,10.799999999999999,6.5525228389953405,10.347,,21.26666666666667,,10.347,,21.26666666666667,
SONNINO,5902920002.0,65.0,5.1705000000000005,5.06924851432636,8.108333333333333,7.459976541518076,5.1705000000000005,5.06924851432636,8.108333333333333,7.459976541518076,11.109,,18.366666666666667,,11.109,,18.366666666666667,
SONNINO,5902920001.0,83.0,4.7405,1.0854089091213506,7.816666666666666,1.3906433363335442,4.7405,1.0854089091213506,7.816666666666666,1.3906433363335442,6.326,,11.966666666666667,,6.326,,11.966666666666667,
SONNINO,5902910003.0,3176.0,5.124999999999999,7.017327696495297,7.191666666666666,9.557726659038167,5.124999999999999,7.017327696495297,7.191666666666666,9.557726659038167,2.516,,5.766666666666667,,2.516,,5.766666666666667,
SONNINO,5902910002.0,595.0,5.037000000000001,1.8568624073958733,7.658333333333333,2.8402122377659653,5.037000000000001,1.8568624073958733,7.658333333333333,2.8402122377659653,8.703,,14.583333333333334,,8.703,,14.583333333333334,
SONNINO,5902920010.0,73.0,6.695999999999999,7.506645589076388,8.216666666666667,8.131727983645296,6.695999999999999,7.506645589076388,8.216666666666667,8.131727983645296,7.3740000000000006,,17.166666666666668,,7.3740000000000006,,17.166666666666668,
SONNINO,5902920012.0,136.0,5.352,5.598871493435083,8.858333333333334,8.025661966467315,5.352,5.598871493435083,8.858333333333334,8.025661966467315,3.746,,8.283333333333333,,3.746,,8.283333333333333,
SONNINO,5902920006.0,34.0,8.768,5.598871493435083,14.274999999999999,7.695678801913591,8.768,5.598871493435083,14.274999999999999,7.695678801913591,6.554,,12.1,,6.554,,12.1,
SONNINO,5902920016.0,63.0,6.1005,3.7328166978837847,12.483333333333334,9.899494936611665,6.1005,3.7328166978837847,12.483333333333334,9.899494936611665,9.063,,21.233333333333334,,9.063,,21.233333333333334,
SONNINO,5902926603.0,30.0,11.163499999999999,8.020712218999009,15.175,9.487015980919512,11.163499999999999,8.020712218999009,15.175,9.487015980919512,11.477,,23.383333333333333,,11.477,,23.383333333333333,
SONNINO,5902926623.0,32.0,12.64,8.021419325780196,17.683333333333334,9.23952860750422,12.64,8.021419325780196,17.683333333333334,9.23952860750422,12.954,,27.05,,12.954,,27.05,
SONNINO,5902920022.0,100.0,7.565500000000001,7.507352695857576,9.583333333333336,8.131727983645296,7.565500000000001,7.507352695857576,9.583333333333336,8.131727983645296,8.243,,18.416666666666668,,8.243,,18.416666666666668,
SONNINO,5902920026.0,73.0,4.963500000000001,2.6580143904802322,7.1,4.690474981870765,4.963500000000001,2.6580143904802322,7.1,4.690474981870765,9.196,,15.266666666666667,,9.196,,15.266666666666667,
SONNINO,5902926618.0,42.0,3.615,3.238549057834388,7.858333333333333,7.907810836269556,3.615,3.238549057834388,7.858333333333333,7.907810836269556,6.227999999999999,,15.400000000000002,,6.227999999999999,,15.400000000000002,
SONNINO,5902926621.0,28.0,6.167,4.003638595078232,11.683333333333334,9.475230867899738,6.167,4.003638595078232,11.683333333333334,9.475230867899738,9.322,,20.583333333333332,,9.322,,20.583333333333332,
SONNINO,5902926624.0,21.0,3.643,4.0036385950782325,8.383333333333335,9.781643806413909,3.643,4.0036385950782325,8.383333333333335,9.781643806413909,6.797,,16.25,,6.797,,16.25,
SONNINO,5902926614.0,42.0,5.059,0.7368052659963824,7.533333333333333,1.2256517540566825,5.059,0.7368052659963824,7.533333333333333,1.2256517540566825,6.891000000000001,,11.683333333333334,,6.891000000000001,,11.683333333333334,
SPERLONGA,5903010001.0,2559.0,3.21,,6.016666666666667,,3.179,,5.633333333333334,,0.282,,0.8666666666666667,,12.558,,15.583333333333334,
SPERLONGA,5903020001.999999,36.0,1.762,,4.4,,1.731,,3.933333333333333,,2.844,,6.983333333333333,,13.842,,16.916666666666668,
SPERLONGA,5903020001.0,83.0,0.991,,2.8666666666666667,,0.96,,2.466666666666667,,2.073,,5.483333333333333,,13.071,,15.4,
SPIGNO SATURNIA,5903110001.0,324.0,11.18,,19.3,,4.544,,8.116666666666667,,4.544,,8.116666666666667,,8.558,,11.466666666666667,
SPIGNO SATURNIA,5903120007.0,123.0,9.495,,16.583333333333332,,4.411,,5.416666666666667,,4.411,,5.416666666666667,,6.873,,9.05,
SPIGNO SATURNIA,5903110003.0,180.0,15.851,,24.65,,5.139,,9.15,,5.139,,9.15,,9.77,,15.583333333333334,
SPIGNO SATURNIA,5903110002.0,945.0,13.404,,20.45,,1.019,,2.2666666666666666,,1.019,,2.2666666666666666,,6.809,,9.116666666666667,
SPIGNO SATURNIA,5903126601.0,37.0,16.18,,25.9,,5.467,,9.916666666666666,,5.467,,9.916666666666666,,10.098,,16.366666666666667,
SPIGNO SATURNIA,5903126611.000001,46.0,10.24,,17.8,,3.1930000000000005,,4.516666666666667,,3.1930000000000005,,4.516666666666667,,5.654,,8.083333333333334,
SPIGNO SATURNIA,5903126610.0,26.0,13.098,,20.983333333333334,,0.679,,1.8833333333333333,,0.679,,1.8833333333333333,,6.503,,9.65,
TERRACINA,5903210001.0,3733.0,6.605,3.275413561674312,10.102777777777778,5.005901147275713,8.493500000000001,1.82656275556029,12.291666666666666,2.0242351093135844,9.414333333333333,2.0074123476090637,13.244444444444444,0.7476506413302146,5.665666666666667,4.329135749007339,8.938888888888888,6.058105986869836
TERRACINA,5903210004.0,31304.0,5.103,2.2634724650412696,8.144444444444444,2.3357051437453573,6.669666666666667,4.882888721511751,9.53611111111111,4.334453914940236,7.9559999999999995,6.486124497725895,10.844444444444445,5.178543696331509,5.038333333333333,1.6789265419705928,8.377777777777778,1.6571673734730914
TERRACINA,5903220001.999999,39.0,6.906666666666668,2.424495136449374,12.316666666666668,2.8396596040135984,8.038000000000002,4.873426761530331,13.066666666666668,4.221071480613002,9.245,7.255063679941067,13.844444444444447,6.243003491316707,7.886666666666666,4.864990270630902,12.727777777777778,4.246251069843627
TERRACINA,5903220007.0,151.0,16.949,2.413018773238203,21.324999999999996,3.106923272664167,16.414,3.5648211175317064,20.73333333333333,4.238920197933012,15.199000000000002,5.041497099076821,19.572222222222223,5.879350241247688,16.150666666666666,3.2120704122626775,20.31111111111111,3.83320048078964
TERRACINA,5903210003.000001,137.0,10.9325,2.429257067500268,13.302777777777777,3.2115315949224588,11.066666666666666,2.0428918391991937,13.288888888888888,3.0477617774117207,10.496333333333334,2.731105331790287,12.705555555555556,3.9461068484341957,10.109666666666667,3.212070412262678,12.327777777777778,3.9899294526391107
TERRACINA,5903210002.0,536.0,6.652500000000001,2.9984552522924197,10.544444444444444,4.549159466522563,7.274500000000001,3.793303507498444,10.988888888888887,5.104591252181888,9.016666666666666,2.2759416366272074,13.027777777777779,1.101051685805355,7.657666666666667,0.279160049672824,11.8,1.5191371820141129
TERRACINA,5903220015.0,223.0,10.899,2.39441140992938,13.119444444444444,3.2300054466185015,10.51,3.162006831112166,12.619444444444444,4.028335976646032,9.920666666666666,4.537320391302926,12.05,5.571529811859975,10.580333333333332,3.2126428891698082,12.6,3.936404168499187
TERRACINA,5903220032.999999,139.0,11.493333333333334,2.3323718114114365,13.45,3.162418202719067,11.159500000000001,3.0069130183628525,13.069444444444443,3.7740549467039743,10.439,4.346658371668976,12.233333333333334,5.211712237302098,10.988666666666667,3.212070412262678,12.577777777777778,3.980519694341058
TERRACINA,5903220008.0,254.0,14.332833333333333,2.3785664099761155,16.96666666666667,3.221835225802558,14.2165,2.5574775658840103,16.797222222222224,3.377464806407095,13.481666666666666,3.5959861419829386,15.983333333333333,4.431233838710538,13.596333333333334,3.212642889169809,15.88888888888889,3.9384618166844634
TERRACINA,5903220037.0,149.0,10.566833333333333,2.805282404084599,14.013888888888888,3.5008001730821268,10.179833333333335,3.519561075854014,13.472222222222223,4.356956974090297,9.675,4.778326485287501,12.744444444444444,5.613211927956057,10.426666666666668,3.5302099559846765,13.783333333333335,4.047667366658371
TERRACINA,5903220029.0,200.0,6.388833333333333,3.3720388738368166,13.130555555555555,4.259087234851391,7.758666666666667,6.097191506477935,14.097222222222223,6.001262984356494,8.764333333333333,8.927237329282411,14.5,8.768187447306948,6.348,4.688217891694028,13.216666666666667,6.410213204982603
TERRACINA,5903220004.0,70.0,6.259166666666666,2.589906825865878,10.711111111111112,2.9799080274149152,7.578166666666666,5.318227276702892,11.736111111111112,4.877333249802563,8.633666666666665,7.90932325381466,12.3,7.239705334703433,6.307333333333333,3.8527966898518446,10.955555555555557,4.823332565461047
TERRACINA,5903220020.000001,46.0,9.159333333333334,2.4442835078334646,11.799999999999999,3.25801575604948,9.220833333333333,2.3609500135891626,11.702777777777776,3.2900593825553877,9.258333333333335,2.087151487873684,11.544444444444444,3.263192597124161,9.112666666666666,2.390150692599388,11.672222222222224,3.3013605500583365
TERRACINA,5903220012.0,65.0,9.827333333333334,2.583858252046088,12.475,3.5144740399920127,10.3935,1.403865627472943,13.061111111111112,2.2978895309166396,10.474333333333334,1.6390644689374885,13.055555555555557,2.4173179199116372,9.224,3.6017138975770964,11.511111111111111,4.50661037111453
TERRACINA,5903220006.0,89.0,7.109000000000001,2.718812314228402,10.174999999999999,3.8399182572318153,8.809999999999999,1.9367810407993984,11.719444444444445,1.9448055220300355,9.782333333333332,2.184881079906486,12.56111111111111,0.375030862927503,6.565333333333333,3.235894054713988,9.399999999999999,4.4565494873650096
TERRACINA,5903220010.999999,108.0,9.291666666666666,3.485846965468603,12.88888888888889,4.498822891313616,10.382833333333332,2.0108642337727987,13.905555555555557,2.7484877997155435,11.008666666666667,1.251027710857491,14.572222222222221,2.357572511747655,8.708333333333334,4.655103042182131,12.155555555555555,5.934511431105843
TERRACINA,5903226602.999999,25.0,11.625166666666667,2.3968135026878223,19.102777777777778,2.8575322816620536,11.965166666666667,3.270454856234323,19.34722222222222,3.477569660084575,12.838999999999999,4.853705903739946,19.805555555555554,5.176236656676927,12.283333333333333,3.8527966898518446,19.62777777777778,4.727999733659202
TERRACINA,5903226619.0,39.0,8.418999999999999,3.4016127939552434,11.188888888888888,4.075695805171959,9.489833333333333,2.0197038809356846,12.152777777777779,2.6272380230252512,10.443000000000001,0.9476618595258537,12.905555555555553,1.8512258201086758,7.702333333333335,4.267732458031237,10.844444444444447,5.400831554629479
TERRACINA,5903220018.0,113.0,8.5455,2.535279767599623,11.563888888888888,3.7436674927531017,9.347333333333333,0.9681366983368966,12.377777777777778,2.144052929142133,9.444999999999999,0.6933851743439569,12.616666666666667,2.0502032419575706,7.723333333333334,3.4325946940082117,10.583333333333334,4.926571943157951
TERRACINA,5903226723.0,24.0,7.212666666666667,2.6823262789352578,9.694444444444445,3.369613671668652,7.937333333333334,2.059984239421911,10.252777777777778,2.722119612578622,8.480666666666666,0.3872419570931503,10.788888888888888,1.3427100842588362,7.009,2.9320566160973085,9.605555555555556,3.582609746063977
TERRACINA,5903226713.0,64.0,5.7085,3.3722286844162865,11.863888888888889,4.222195540851369,7.078500000000001,6.097263804363397,12.861111111111112,6.034720528065228,8.096,8.918410340413812,13.266666666666667,8.856322286617875,5.668,4.688217891694029,11.96111111111111,6.461130218754588
TERRACINA,5903220034.0,289.0,4.680166666666666,2.068462947859271,8.625,2.292518023678088,5.658666666666667,4.232403273161321,9.225000000000001,3.310853364315611,6.879666666666666,6.315416085527012,9.844444444444447,5.179562758609106,5.520666666666667,3.9245140251161463,8.638888888888888,3.116681521057887
TERRACINA,5903226721.999999,57.0,12.898666666666667,2.367525093144034,14.508333333333331,3.1854312458789975,12.431999999999999,3.3214268620579315,13.972222222222221,4.127881709473687,11.711666666666666,4.80522802095107,13.094444444444445,5.754861069211482,12.526666666666666,3.2120704122626784,13.733333333333334,3.9976034487344205
TERRACINA,5903220021.0,45.0,10.7735,2.9019544965419426,13.338888888888889,3.3442266448092077,10.389666666666667,3.6096954811544237,12.666666666666666,4.445422114690322,9.741,4.767944630550988,12.13888888888889,6.083888863523372,10.896333333333335,3.9703244619720106,13.488888888888889,4.110431625528899
TERRACINA,5903220035.0,225.0,6.075333333333334,2.3319492847544234,11.333333333333334,2.922993138700276,7.053999999999999,4.445373505117426,11.886111111111111,3.8157191934107217,8.224,6.617812856223724,12.483333333333333,5.733696693912034,6.865,4.230390525708,11.344444444444445,3.76402316283659
TERRACINA,5903226736.0,78.0,10.688666666666665,2.695059232496879,13.294444444444443,3.433263213954953,10.434833333333332,2.8944021432182967,13.019444444444446,3.5843241524211544,10.727666666666666,2.1279314681947197,13.32777777777778,2.7567257819806885,11.213666666666667,1.3476848048907182,13.811111111111112,2.2731117519904376
TERRACINA,5903226730.999999,50.0,5.361666666666666,1.5389016429475493,8.325,2.2205041969987107,6.123333333333333,2.7234985343610276,9.091666666666667,2.527180027004188,7.207666666666667,3.4165393797428023,10.1,2.2819947414488055,5.849333333333334,1.035806127290881,8.85,0.7446102634562892
TERRACINA,5903226732.0,30.0,6.3165000000000004,2.1370668450004087,8.863888888888889,3.064136939692021,6.984666666666667,2.3514360434990924,9.469444444444445,2.926458167718686,7.945000000000001,1.098384267913557,10.394444444444444,0.6110858580640908,6.586666666666666,1.3476848048907182,9.155555555555555,2.380495591102672
TERRACINA,5903226710.0,32.0,8.213666666666667,3.485846965468603,11.552777777777777,4.545405698390734,9.453999999999999,2.024942369550304,12.838888888888889,2.6211462010745237,10.229333333333333,1.0376658100435485,13.75,1.4597374193098338,7.630333333333334,4.655103042182132,10.766666666666666,5.941169918458822
TERRACINA,5903226714.0,63.0,10.007333333333333,2.407536223334276,12.394444444444446,3.239798804910005,10.088833333333335,2.1384401246391413,12.416666666666666,3.0216073720970282,9.499333333333334,2.91365103149525,11.811111111111112,3.8513105032693216,9.218333333333332,3.2126428891698082,11.38888888888889,4.016712770597555
TERRACINA,5903226738.0,73.0,12.488333333333333,2.3679439745624618,14.152777777777777,3.211894848608609,11.762666666666668,3.9154026953388414,13.347222222222223,4.749320614182233,10.783,5.7020935628942455,12.2,6.712860791048776,12.116666666666667,3.212070412262678,13.4,4.014971979976946
TERRACINA,5903226717.0,196.0,7.438833333333332,2.318962907565938,10.275,3.3486108230793925,8.602666666666668,1.3103994301993063,11.425,1.755301493571214,9.062333333333333,1.156863143735392,11.966666666666667,0.2185812841434002,6.616333333333333,2.9500756487475592,9.277777777777777,4.207874012337311
TERRACINA,5903226716.0,32.0,11.976,2.706674195391828,15.111111111111112,3.204244869729088,11.151666666666669,4.354667779138457,13.977777777777776,5.295162012699963,10.377666666666666,6.286886060151984,13.222222222222223,7.603915901496875,11.908666666666667,3.433776686584806,15.094444444444443,3.5910897964163935
VENTOTENE,5903310001.0,540.0,0.271,,1.05,,0.271,,1.05,,0.271,,1.05,,,,,
ACQUAFONDATA,6000110001.0,185.0,4.258,,7.2,,4.634,,7.783333333333334,,9.198,,15.533333333333333,,,,,
ACQUAFONDATA,6000110002.0,64.0,7.427,,12.516666666666667,,7.803,,13.1,,13.102,,22.4,,,,,
ACUTO,6000210001.0,1582.0,0.724,,2.2333333333333334,,0.724,,2.2333333333333334,,0.724,,2.2333333333333334,,7.714,,10.3,
ACUTO,6000220003.0,56.0,3.994,,6.983333333333333,,3.994,,6.983333333333333,,3.994,,6.983333333333333,,10.044,,12.016666666666667,
ACUTO,6000220001.0,128.0,1.412,,2.9166666666666665,,1.412,,2.9166666666666665,,1.412,,2.9166666666666665,,6.753,,9.166666666666666,
ALATRI,6000310005.999999,945.0,8.159888888888888,3.043562158246668,12.503703703703703,4.182634219286415,7.979777777777777,3.091469342310295,11.97962962962963,4.394778923919093,7.992,0.03535533905932725,13.341666666666667,0.20034692133618837,7.849666666666667,0.4141791077943613,12.86111111111111,0.9235098106519332
ALATRI,6000310001.0,9780.0,3.937,3.0524359534640526,6.948148148148148,4.027125426098729,4.633666666666667,2.8628550434836897,7.916666666666667,3.457991951022057,1.5955,0.03606244584051387,4.666666666666667,0.16499158227686114,0.9299999999999999,0.5988847969351033,2.688888888888889,1.8170743681146513
ALATRI,6000320003.0,43.0,6.59311111111111,3.0243116342584653,10.848148148148148,4.477578745231968,6.150444444444445,3.1204116760097187,10.355555555555556,4.585628213354318,8.8075,0.03606244584051403,13.991666666666667,0.20034692133618837,8.665333333333333,0.4147485181809981,13.6,0.9093648577135822
ALATRI,6000320002.0,80.0,10.136222222222223,1.9194258111332263,14.783333333333333,3.00721354967241,9.461444444444444,2.497886111850934,13.753703703703705,3.8915486935881844,11.8505,0.03606244584051403,17.508333333333333,0.24748737341529264,11.708333333333334,0.4147485181809971,17.133333333333333,0.9096702699330133
ALATRI,6000310014.0,375.0,7.620111111111111,2.2733584431653338,11.583333333333334,3.33925515646828,6.935333333333333,2.795350156957085,10.644444444444444,3.998784537553602,9.3405,0.03606244584051403,14.15,0.188561808316412,9.198333333333334,0.4147485181809971,13.805555555555555,0.871195432426893
ALATRI,6000310009.0,331.0,5.539555555555555,2.127616983335529,9.45185185185185,3.2252201092462545,5.226444444444445,2.266361627758857,9.125925925925927,3.3399321257981085,6.9784999999999995,0.03606244584051341,11.6,0.21213203435596475,6.836333333333332,0.4147485181809976,11.25,0.8804985961248201
ALATRI,6000320000.999999,97.0,4.012555555555556,2.2701344735010256,6.705555555555554,3.043355695427153,4.2444444444444445,2.1594820623885203,7.024074074074074,2.794241488101406,3.0355,0.03606244584051403,5.7666666666666675,0.18856180831641264,2.893333333333333,0.4147485181809977,5.394444444444445,0.8756479082709323
ALATRI,6000310013.0,648.0,5.195888888888889,2.2557817627401615,8.164814814814816,3.339426144610574,4.882777777777778,2.375343226661032,7.831481481481481,3.4521475244931517,6.716499999999999,0.03606244584051403,10.450000000000001,0.18856180831641325,6.5746666666666655,0.41417910779436146,10.08888888888889,0.8854272875179996
ALATRI,6000310016.999999,55.0,8.247,2.6452360008135383,11.99074074074074,3.3383411456797325,8.613111111111113,2.903887069276474,12.322222222222221,3.8155839075501343,6.3885000000000005,0.1053589103967956,10.066666666666666,0.6128258770283416,6.088333333333334,0.19684088328732266,9.416666666666666,0.2088327347690275
ALATRI,6000310003.0,597.0,7.119111111111111,2.6929034258790474,10.196296296296296,3.3456623843603013,7.485222222222221,2.9423295098347575,10.548148148148147,3.833101844862255,5.2245,0.1053589103967956,8.325,0.6481812160876688,4.924333333333333,0.19684088328732266,7.644444444444445,0.23412563895228272
ALATRI,6000310010.0,137.0,3.784222222222222,1.1863234990694755,6.5703703703703695,2.4027296077380895,3.842888888888888,1.1473704114675045,6.657407407407408,2.27442164674022,3.8365,0.03606244584051403,6.725,0.1767766952966369,3.6946666666666665,0.4141791077943616,6.383333333333333,0.8814445214784904
ALATRI,6000310005.0,1252.0,7.270666666666667,2.722256049676444,11.629629629629628,4.036928302986912,6.738333333333334,2.971945701051754,10.962962962962962,4.363077228428872,9.235500000000002,0.036062445840512776,14.508333333333335,0.1767766952966369,9.093333333333332,0.4147485181809971,14.055555555555557,0.929506041659484
ALATRI,6000310002.0,761.0,8.755222222222221,2.0704911722691417,13.39074074074074,2.8307845289570728,8.07188888888889,2.655628477613371,12.490740740740742,3.635675001433624,10.3895,0.036062445840512776,15.775,0.20034692133618837,10.247333333333334,0.4147485181809971,15.394444444444442,0.9045154217304137
ALATRI,6000310007.999999,5744.0,6.157333333333334,1.7140061260100563,10.18888888888889,2.581787171708776,5.420777777777778,2.543535569722673,9.055555555555555,3.8732791878028454,7.6715,0.03606244584051403,12.533333333333335,0.16499158227686175,7.5296666666666665,0.41417910779436146,12.177777777777779,0.8910563851303018
ALATRI,6000310007.0,116.0,12.027222222222223,2.173096798222399,17.692592592592593,3.485437075165505,11.398444444444445,2.5743646843013086,16.590740740740742,4.356732586143025,13.8925,0.036062445840512776,20.866666666666667,0.188561808316412,13.750666666666666,0.4141791077943613,20.366666666666667,0.9426617161586172
ALATRI,6000320004.0,42.0,6.576666666666665,2.8169589986366503,10.183333333333334,4.216551381823249,6.169888888888888,2.914658618279525,9.67037037037037,4.34434320711826,8.633500000000002,0.03606244584051403,13.208333333333334,0.2239171473757399,8.491333333333335,0.41474851818099745,12.855555555555558,0.885270412757426
ALATRI,6000310011.0,1179.0,4.968111111111111,2.509302963197372,9.238888888888889,3.8334601428300603,5.071444444444444,2.8163706747830224,9.201851851851853,4.514078628490816,4.6105,0.1053589103967956,9.775,0.6246109900481166,4.599666666666666,0.05993607705992585,9.100000000000001,0.2333333333333334
ALATRI,6000310015.000001,359.0,5.759888888888889,2.815447231100436,9.553703703703702,3.5674627010603475,6.539333333333334,2.6886073532593042,10.451851851851853,3.021525144282414,3.6185,0.03606244584051403,7.658333333333333,0.1767766952966369,2.9530000000000003,0.5988847969351034,5.705555555555556,1.801336952048343
ALATRI,6000310018.0,100.0,8.275777777777778,1.9348032056114763,12.62962962962963,2.747230648228849,7.652555555555556,2.422847091291107,11.737037037037037,3.4937422011220622,9.949,0.03535533905932788,15.175,0.20034692133618837,9.806666666666667,0.4141791077943613,14.783333333333333,0.9093648577135833
ALATRI,6000310019.0,468.0,4.9831111111111115,2.6552997685969677,9.003703703703705,4.32880193986372,5.2843333333333335,2.390254955020489,9.738888888888889,3.8208583241640004,4.648000000000001,0.10606601717798175,10.049999999999999,0.636396103067893,4.636666666666666,0.05993607705992538,9.350000000000001,0.24209731743889873
ALATRI,6000310016.0,183.0,6.686333333333335,2.759376877122804,10.614814814814816,3.173692255223275,7.1752222222222235,2.582818846617866,11.240740740740742,2.8427308749089306,4.3534999999999995,0.03606244584051341,8.541666666666666,0.1767766952966369,3.94,0.3809107507015256,7.21111111111111,1.2632996184302143
ALVITO,6000410001.0,812.0,0.696,,1.5666666666666664,,0.868,,2.283333333333333,,0.57,,1.2,,0.57,,1.2,
ALVITO,6000410002.0,27.0,3.042,,4.5,,3.0890000000000004,,4.65,,3.181,,4.95,,3.181,,4.95,
ALVITO,6000420014.0,48.0,6.260000000000001,,8.15,,6.3069999999999995,,8.3,,6.398,,8.6,,6.398,,8.6,
ALVITO,6000420010.0,47.0,1.932,,3.633333333333333,,2.104,,4.35,,1.806,,3.2666666666666666,,1.806,,3.2666666666666666,
ALVITO,6000426601.000001,22.0,1.408,,2.2666666666666666,,1.5809999999999997,,2.983333333333334,,1.282,,1.9,,1.282,,1.9,
ALVITO,6000426615.999999,23.0,2.478,,4.0,,2.525,,4.166666666666667,,2.617,,4.45,,2.617,,4.45,
AMASENO,6000510001.0,2105.0,0.625,,2.183333333333333,,0.92,,2.25,,0.547,,1.8833333333333333,,0.547,,1.8833333333333333,
AMASENO,6000520002.0,122.0,1.1910000000000003,,2.7666666666666666,,0.824,,1.3666666666666667,,1.27,,3.0166666666666666,,1.27,,3.0166666666666666,
AMASENO,6000520004.0,47.0,1.062,,2.0,,2.153,,5.4,,1.141,,2.3,,1.141,,2.3,
AMASENO,6000526606.0,25.0,1.254,,2.3666666666666667,,2.346,,5.766666666666667,,1.3329999999999997,,2.666666666666666,,1.3329999999999997,,2.666666666666666,
ANAGNI,6000610001.0,8330.0,2.654,2.5945757842082777,5.109999999999999,4.148453527119072,2.6601999999999997,2.588440399159308,5.14,4.118363348062756,0.9513333333333334,0.5966450647858685,2.55,1.3288466176851763,0.9235,0.42779960261786126,2.3083333333333336,0.6010407640085654
ANAGNI,6000610004.0,249.0,9.8538,1.9560952686410753,15.55,1.6074911439189266,9.8332,1.9726643657753846,15.443333333333333,1.6999428094955304,8.876000000000001,0.42868986458744307,14.350000000000001,0.34034296427770244,8.3855,0.20152543263816614,14.083333333333334,0.0
ANAGNI,6000620001.0,83.0,8.886000000000001,1.2819904445821737,14.423333333333332,1.7049600842509156,8.892199999999999,1.2799176536011994,14.453333333333333,1.7178151498018899,9.061333333333334,0.6852097002621415,15.883333333333335,1.3383239933256497,7.775,1.1129860735876251,13.291666666666666,2.5573695252913473
ANAGNI,6000620007.0,82.0,4.325,1.253615172211951,7.55,2.7112420278044773,4.3312,1.2614014824789133,7.579999999999999,2.75028786372142,5.793666666666667,0.4444550970945583,10.433333333333335,0.556776436283002,5.0235,0.8251936136447008,9.241666666666665,1.7559818399465925
ANAGNI,6000610003.000001,1005.0,7.808,1.8325924260456823,11.3,1.6440971855567283,7.876799999999999,1.7687176710826404,11.366666666666667,1.5969589154946278,5.942999999999999,0.6091994747207192,9.294444444444444,1.3238552007650204,7.503999999999999,1.1695546160825496,11.716666666666667,1.6027753706895072
ANAGNI,6000610005.000001,301.0,4.685,2.0230353432404486,7.053333333333333,3.526691871365509,4.6912,2.0287674090442205,7.090000000000001,3.5661526109302226,6.9673333333333325,1.1398097794515243,11.1,1.4881009523699815,5.415,1.1129860735876256,8.425,2.533799299251795
ANAGNI,6000610002.0,1440.0,3.9266,1.2435323879979965,6.57,1.1934078189044273,3.9328,1.2417099902956406,6.6,1.2097405598814246,3.231666666666667,0.6097756418005997,6.0777777777777775,1.3238552007650206,3.6614999999999998,0.01202081528017124,7.1,0.11785113019775813
ANAGNI,6000620015.0,47.0,4.864,1.4215095849131654,8.153333333333332,1.2545694259164957,4.870399999999999,1.4171288932203732,8.183333333333334,1.2462722192380142,3.6839999999999997,0.6091994747207189,6.916666666666667,1.3345827479445065,4.5185,0.5833630944789018,8.575,0.8603132504436329
ANAGNI,6000620005.0,52.0,5.8098,1.9512869343077148,8.83,3.2843991501913683,5.816,1.95585940189984,8.856666666666667,3.310916288078977,7.480666666666666,0.6850323593329973,12.344444444444447,1.3309701279448316,6.193999999999999,1.1129860735876256,9.775000000000002,2.4866588471726914
ANAGNI,6000620008.0,54.0,10.6888,3.1712765095462743,14.88,2.474379832514717,10.6682,3.1925842510417795,14.763333333333334,2.612746532759052,8.342,0.42868986458744257,12.38888888888889,0.3564225540521206,8.771,1.098843937963895,13.608333333333334,2.1095352305398665
ANAGNI,6000620023.999999,281.0,5.9742,3.8943915057425853,9.506666666666666,3.5209610430487106,5.9536,3.915949348497756,9.403333333333334,3.6458004760424165,3.0810000000000004,0.5854408595238293,6.78888888888889,1.0959943903614218,3.5404999999999998,1.2692566722298528,7.641666666666667,2.698790881528657
ANAGNI,6000620014.0,642.0,3.2798,1.6780139153177487,5.913333333333333,1.5669060100862606,3.2862000000000005,1.672283080103366,5.95,1.5416441439796238,2.755333333333333,1.2586200114940702,5.705555555555556,1.5944638016633725,2.7875000000000005,0.9736860376938757,6.241666666666667,1.5202795795510768
ANAGNI,6000620004.0,171.0,9.488199999999999,3.1709822926027194,13.213333333333335,2.50990814351619,9.4676,3.192287158135997,13.090000000000002,2.65671580883031,7.141666666666667,0.42898174009313383,10.694444444444445,0.36980976090316947,7.571000000000001,1.0988439379638957,11.9,2.144890569599194
ANAGNI,6000620009.000001,114.0,5.892,1.4215095849131656,9.526666666666666,1.209947198113299,5.8984,1.4171288932203734,9.556666666666665,1.2016539527760155,4.712,0.6091994747207192,8.299999999999999,1.3617798810543662,5.546499999999999,0.5833630944789012,9.933333333333334,0.8249579113843063
ANAGNI,6000620012.999999,55.0,3.5417999999999994,1.114907709184935,6.123333333333334,2.5059540210378075,3.5482000000000005,1.1224594424744265,6.156666666666667,2.5497984669816987,4.802666666666667,0.4444550970945583,8.805555555555555,0.5223699554629557,4.033,0.8259007204258876,7.633333333333334,1.7677669529663682
ANAGNI,6000620012.0,120.0,5.837000000000001,1.281990444582174,10.063333333333333,1.701690336107013,5.8431999999999995,1.2799176536011994,10.093333333333334,1.7144241015571375,6.012333333333332,0.6852097002621408,11.483333333333333,1.2547686816479136,4.726,1.1129860735876256,8.933333333333334,2.54558441227157
