Comune,Popolazione_totale,mean_km,mean_min,St.Dv_km,St.Dv_min
SORA,20836.0,23.91009541178729,25.704540218851996,1.6875486928341588,2.523880362865213
SORIANO NEL CIMINO,6005.0,32.8756254232584,38.994754371357196,4.636757687819751,2.2415079800641733
SPERLONGA,2642.0,18.71932399697199,24.274314492387926,0.2177888886054565,0.70317841017996
SPIGNO SATURNIA,1635.0,26.857999388379202,30.942721712538226,2.0497570334789184,3.54012740697467
STIMIGLIANO,2077.0,38.92204365270421,42.16142673728134,1.823674686206703,1.0107549230170938
STRANGOLAGALLI,1509.0,27.131023194168325,35.45547824166114,2.09828791231398,1.299538488434188
SUBIACO,6811.0,28.715789262467574,38.067572880471126,4.481001902545599,7.501823303748126
SUPINO,4405.0,23.57634604615967,24.58155631227141,1.9528287839079121,3.2857451817170706
SUTRI,5547.0,24.163368367285624,30.69052140296056,0.5224325758375878,1.1705407459204826
TARANO,794.0,38.687260285474395,42.039147774979014,1.0876879948193194,1.8267356029165673
TARQUINIA,13530.0,23.251216752894802,21.453830171635055,3.831323284115738,3.7215368357377687
TERELLE,163.0,36.87833333333333,44.61111111111112,,
TESSENNANO,279.0,37.928,41.32222222222223,,
TOFFIA,809.0,38.30243592913061,45.294925147644555,0.2149604614807119,2.730217849581389
TOLFA,4645.0,27.128905633297453,29.959340987920104,0.7629682169002853,2.863782463805518
TORRE CAJETANI,951.0,25.65676445846477,34.83059936908518,1.4061996855196452,5.9593388169999635
TORRI IN SABINA,635.0,40.46735118110236,43.566325459317596,0.7950068350177056,0.9128846140866321
TORRICE,3499.0,20.34361103172335,27.292915436156363,1.4744531792721038,2.1338139692428597
TORRICELLA IN SABINA,1067.0,42.72505998125586,45.663980006248046,2.91578470157279,3.0571376936466166
TORRITA TIBERINA,800.0,35.628141666666664,39.00044444444445,5.45415030555224,6.536809354968974
TREVI NEL LAZIO,1666.0,30.58585994397759,40.34723222622382,5.225283410708196,8.410642325113324
TREVIGNANO ROMANO,5369.0,26.43911858198299,31.194487903809943,0.7319936930511532,2.1519354385499696
TRIVIGLIANO,1562.0,22.943417626973964,25.875544174135726,0.9945750022925306,1.757260072659411
TURANIA,213.0,42.608666666666664,44.45555555555556,,
TUSCANIA,7418.0,32.768152736586686,30.549829993109853,0.22517260868876487,0.49510983110413614
VACONE,151.0,43.832,48.06111111111111,,
VALENTANO,2640.0,34.668,36.77222222222223,,
VALLECORSA,1895.0,35.88333333333333,38.94444444444445,,
VALLEMAIO,572.0,36.334163170163166,42.050553613053616,1.6470326452112416,2.75401876202102
VALLEPIETRA,239.0,40.539,56.17222222222222,,
VALLERANO,2356.0,28.164666666666662,34.416666666666664,,
VALLEROTONDA,709.0,37.103561824165496,44.30021940134776,5.609698110139685,7.495419787510587
VALLINFREDA,292.0,47.630356164383564,44.1627092846271,0.06175399222362526,0.07856742013183582
VALMONTONE,14774.0,13.181331844230852,18.45452032850504,0.614274184769369,1.1112967437524925
VARCO SABINO,132.0,55.915835858585865,63.75395622895623,4.485417684625993,2.848824752268175
VASANELLO,3720.0,35.79833333333333,41.73333333333333,,
VEJANO,1874.0,32.19499999999999,34.64444444444444,,
VENTOTENE,540.0,0.056,0.1833333333333333,,
VEROLI,13997.0,18.854301850396514,23.43918498408389,2.0560460072993263,3.088323318686906
VETRALLA,12077.0,27.087872595291326,30.910295971221693,0.7584224489762371,1.8495411509711819
VICALVI,521.0,30.051814459373002,31.060609938153124,0.3243070532918064,0.8233022811158315
VICO NEL LAZIO,1641.0,23.419398334348973,29.663501252623742,1.9567324425817267,2.854865351087421
VICOVARO,3392.0,27.315966882861638,26.48236536949685,0.6607517856368036,2.067863303503236
VIGNANELLO,4039.0,27.98534926136832,33.60669582679982,1.385365104303635,2.120590316912033
VILLA LATINA,748.0,35.58502985739751,37.36628787878788,3.48547999245122,4.732427969403941
VILLA SAN GIOVANNI IN TUSCIA,1111.0,29.537333333333336,34.61111111111111,,
VILLA SANTA LUCIA,1390.0,32.923587290167866,36.261670663469225,1.6672159688452153,1.8897085834266376
VILLA SANTO STEFANO,1218.0,35.193869184455394,40.269973544973546,1.4237309324481806,1.9468961083361531
VITICUSO,233.0,48.805,62.083333333333336,,
VITORCHIANO,4250.0,39.80818705882353,40.1377568627451,1.1921228963491997,0.3675214503412052
VIVARO ROMANO,165.0,46.290000000000006,41.87777777777778,,
ZAGAROLO,18210.0,15.714849643053268,21.513918786991276,1.2326929080495073,2.0521211298768973
