Comune,Nucleo_ID,Densità_popolazione_km2,SI_mean_km,SI_St.Dv_km,SI_mean_min,SI_St.Dv_min,SI_norm_km_density,SI_norm_min_density,SP_mean_km,SP_St.Dv_km,SP_mean_min,SP_St.Dv_min,SP_norm_km_density,SP_norm_min_density,SS_mean_km,SS_St.Dv_km,SS_mean_min,SS_St.Dv_min,SS_norm_km_density,SS_norm_min_density
SUBIACO,5810310003.0,766.7595838843706,5.757999999999999,0.5798275605729691,8.108333333333333,0.45961940777125615,0.007509524655473131,0.010574805328492759,6.331666666666668,0.1944899311875385,9.594444444444447,1.127969332391096,0.008257694849526003,0.012512976226315177,5.348,,7.783333333333332,,0.006974806852634649,0.010150943655511033
SUBIACO,5810320008.0,601.3564140588896,3.0585,0.9538870478206527,5.375,1.7559818399465925,0.005086002125356041,0.008938126998132652,5.162333333333334,3.4434250875158203,9.011111111111111,5.3963036045604955,0.008584482035353823,0.014984642884724717,3.7330000000000005,,6.616666666666666,,0.006207633131912409,0.011002903622507483
SUBIACO,5810320009.0,607.4696397129209,4.5535,2.0810152570320097,8.475,3.7123106012293743,0.007495847861881462,0.013951314511792113,8.069333333333333,5.586951971632952,13.572222222222223,7.183049749493852,0.01328351707773701,0.02234222310869101,3.082,,5.85,,0.005073504581161451,0.009630110901944999
SUBIACO,5810320010.0,694.513378029333,4.616499999999999,0.9538870478206527,7.516666666666667,1.5320646925708525,0.006647100179839905,0.010822925669185883,6.942,3.8228030291920607,11.466666666666667,5.938668013770241,0.009995487804277836,0.01651036110953412,5.291,,8.6,,0.007618283775919624,0.012382770832150588
SUBIACO,5810320011.0,937.4166550358664,2.5275000000000003,0.9538870478206526,4.341666666666667,1.5674200316301805,0.002696239699201094,0.0046315228594914935,5.999333333333333,5.7952328972469545,9.055555555555555,7.1944101243282645,0.00639985784453957,0.009660118056265047,3.202,,5.45,,0.0034157703330729584,0.005813850192144792
SUBIACO,5810320012.0,1012.8075101558296,2.2095000000000002,0.9538870478206526,4.55,1.697056274847714,0.002181559652593856,0.00449246273786017,5.143000000000001,4.8679724732171605,9.416666666666666,7.498073826731176,0.005077963925453815,0.009297587717549434,2.884,,5.75,,0.0028475302276898306,0.005677288075317797
TOLFA,5810510001.0,3150.8960709603375,25.7335,0.1506137443927353,32.025,0.45961940777125737,0.008167041825710514,0.01016377540825691,25.7335,0.1506137443927353,32.025,0.45961940777125737,0.008167041825710514,0.01016377540825691,27.064,,35.8,,0.00858930265883107,0.011361847294788365
TOLFA,5810510002.0,3872.1537595995287,0.8215,0.08980256121069154,1.758333333333333,0.2474873734152917,0.00021215583135442492,0.00045409698129218555,0.8215,0.08980256121069154,1.758333333333333,0.2474873734152917,0.00021215583135442492,0.00045409698129218555,0.467,,0.95,,0.0001206047148417729,0.0002453414970014652
TORRITA TIBERINA,5810610002.0,2063.358563323854,0.528,,2.2333333333333334,,0.0002558934784216309,0.0010823777180712923,5.401,,8.6,,0.002617577039687933,0.0041679619591402,0.363,,0.9666666666666667,,0.00017592676641487126,0.00046849184812041014
TORRITA TIBERINA,5810620001.0,1264.5861780094158,1.461,,3.6,,0.0011553186531737673,0.0028467810755821777,6.333,,9.983333333333333,,0.005007962375461648,0.007894545667933909,1.295,,2.45,,0.001024050414688589,0.001937392676437871
TREVIGNANO ROMANO,5810710001.0,2397.4225328993234,0.904,,1.8666666666666667,,0.0003770716207070714,0.0007786139660617993,0.804,,2.566666666666667,,0.000335360158239475,0.001070594203334974,0.87,,2.3833333333333333,,0.0003628897234680886,0.0009941231888110473
TREVIGNANO ROMANO,5810720003.0,818.5576156157333,7.419,,11.166666666666664,,0.009063503727125303,0.0136418823228062,8.033,,13.95,,0.009813603644695721,0.01704217239431163,6.726,,10.316666666666666,,0.008216892582375629,0.01260347038480155
TREVIGNANO ROMANO,5810720002.0,1574.9363735297272,2.028,,4.833333333333333,,0.0012876710666443448,0.0030689070457499998,2.37,,6.45,,0.0015048226962263793,0.004095403540362931,1.994,,4.866666666666666,,0.0012660828929432068,0.0030900719219275857
TREVIGNANO ROMANO,5810720001.0,1262.140695299624,5.604,,8.3,,0.004440075516834236,0.006576128977466838,6.219,,11.116666666666667,,0.004927342904923647,0.008807787204759802,4.911,,7.616666666666665,,0.0038910083624505588,0.006034720768478603
TREVIGNANO ROMANO,5810720005.0,1001.900596042253,4.807,,7.983333333333333,,0.004797881166044616,0.007968189024808857,5.421,,10.783333333333333,,0.005410716413798182,0.010762877451046619,4.114,,7.5,,0.004106195780550769,0.00748577257027972
TREVIGNANO ROMANO,5810720008.0,259.3918777775328,4.936,,7.949999999999999,,0.019029123202667725,0.030648608075609485,5.551,,10.75,,0.02140005326134695,0.041443086391547417,4.243,,7.133333333333334,,0.01635748981947309,0.027500218566794257
TREVIGNANO ROMANO,5810720006.0,1364.1150760831695,2.38,,4.633333333333334,,0.0017447208389733332,0.003396585386796826,2.28,,5.25,,0.0016714132406971428,0.0038486489095,2.346,,4.616666666666666,,0.0017197962555594287,0.0033843674537507936
TREVIGNANO ROMANO,5810720004.0,1694.361466398427,1.2829999999999997,,2.533333333333333,,0.0007572174092976592,0.0014951551859345832,2.767,,6.616666666666666,,0.0016330635787424968,0.00390510926852651,2.183,,4.983333333333333,,0.0012883909621954717,0.00294112763548974
TREVIGNANO ROMANO,5810726607.0,351.9575721442999,8.301,,12.73333333333333,,0.023585229178125635,0.036178603164454044,8.916,,15.516666666666667,,0.02533259888593762,0.044086753332600426,7.609,,12.000000000000002,,0.021619083100392476,0.034095018689014295
VALLEPIETRA,5810810001.0,2363.202087959233,14.686000000000002,,22.716666666666665,,0.006214449485647775,0.009612663589969943,14.686000000000002,,22.716666666666665,,0.006214449485647775,0.009612663589969943,14.686000000000002,,22.716666666666665,,0.006214449485647775,0.009612663589969943
VALLINFREDA,5810910001.0,2190.7329025967006,20.753,,30.749999999999996,,0.00947308545710946,0.014036398487260439,4.85,,7.533333333333334,,0.0022138709809175,0.003438727434277355,15.32,,24.9,,0.006993093490238372,0.011366059262854795
VALLINFREDA,5810920001.0,999.6738823496615,20.546,,30.133333333333333,,0.020552702599079715,0.030143163551004354,5.566000000000001,,8.916666666666666,,0.0055678157629941456,0.008919575497669982,16.037,,26.233333333333334,,0.016042231654893477,0.02624189127725711
VALMONTONE,5811010001.0,1470.2485182463129,1.8081666666666665,1.3495189389803561,3.999999999999999,2.3817127357335846,0.0012298374351183952,0.0027206284858366193,1.8586,1.2744484297138114,4.33,2.314279345474286,0.0012641400259439854,0.002945080335918141,1.0905,0.4037579720575185,3.025,1.001734606680942,0.0007417113409512085,0.0020574752924139438
VALMONTONE,5811020003.0,1218.107885377759,3.6556666666666664,1.3139915778522582,7.783333333333334,2.0620378270051205,0.0030011025382476473,0.006389691280029413,2.8466,1.898398087862501,6.113333333333333,3.7283150796751783,0.0023369030232631765,0.00501871255142353,2.7645,1.0981368311827082,6.641666666666667,2.227386360737625,0.0022695034103179415,0.005452445342808824
VALMONTONE,5811020005.0,3202.1039560653685,7.003499999999999,2.2796108220483604,13.841666666666665,2.944840120164987,0.0021871557251394334,0.004322678731415957,6.119800000000001,2.1112196001363763,12.343333333333332,2.9798303456554183,0.0019111809247816531,0.0038547572167208404,7.3265,0.8350931085813126,14.049999999999999,1.7913371790059203,0.002288026903724432,0.004387740121112164
VALMONTONE,5811020004.0,1024.5950629973333,3.206666666666667,1.9750341431647878,6.111111111111111,3.4686959872337977,0.003129691702091495,0.005964415925676792,4.3082,1.5603918418141005,8.416666666666666,2.950611989250893,0.004204783094891033,0.008214627388545764,3.6184999999999996,0.13788582233137697,7.191666666666667,0.29462782549439503,0.0035316391135191494,0.007019033105262371
VALMONTONE,5811026601.0,855.6540963803899,3.3713333333333333,1.819596072392625,6.622222222222222,3.2978724904039214,0.003940065673260766,0.007739368338485981,4.357,1.648900997634485,8.636666666666668,3.179806073751459,0.005092010917064611,0.01009364263339791,3.7275,0.13788582233137697,7.633333333333333,0.3299831645537216,0.004356316431801317,0.008921050417013203
VICOVARO,5811210001.0,450.71201011756733,3.87,,6.549999999999999,,0.008586414191604342,0.014532561487082282,4.305,,6.9,,0.009551553771280799,0.015309110574178286,4.089,,7.2,,0.009072312048958697,0.015974724077403427
VICOVARO,5811210002.0,2828.4299701769223,1.139,,2.3833333333333333,,0.00040269690676794585,0.0008426347332135829,1.574,,2.8333333333333335,,0.0005564924769558795,0.0010017335989252385,1.358,,3.0666666666666673,,0.0004801250214142849,0.0010842293070720231
VICOVARO,5811220004.0,2771.3738777602643,5.33,,6.966666666666667,,0.001923233830979,0.002513795313787436,4.937,,6.666666666666666,,0.001781426908732331,0.0024055457548205128,5.549,,7.666666666666667,,0.0020022560090248538,0.00276637761804359
VICOVARO,5811226605.0,611.5058436312272,5.546,,8.233333333333333,,0.00906941455713145,0.013464030506139367,5.153,,7.916666666666666,,0.008426738769004391,0.01294618317898016,5.765,,9.05,,0.009427546866545764,0.01479953150776048
VIVARO ROMANO,5811310001.0,1364.757902427341,22.979,,33.666666666666664,,0.0168374185334482,0.02466859990829697,7.999,,12.416666666666666,,0.0058611127920732906,0.00909807273845606,16.672,,25.583333333333332,,0.012216086069439419,0.01874569349467121
ZAGAROLO,5811410001.0,1999.24719789912,9.43425,5.091624323337299,11.466666666666667,5.633744232220173,0.004718901199368365,0.005735492178614154,8.899999999999999,6.097082827057543,11.01111111111111,6.809069387656872,0.0044516756153778455,0.005507628632758358,7.095,7.4005795718984055,9.158333333333333,8.497066487258346,0.0035488357855175076,0.004580890918820461
ZAGAROLO,5811410002.0,975.0885236745243,4.3839999999999995,2.2082514953389403,7.116666666666667,2.609207343804429,0.004496002048592809,0.007298482644271328,5.1290000000000004,1.9960991959319057,8.033333333333333,2.2738244826234455,0.005260035243438076,0.008238568230769976,5.3705,2.73013928216126,8.575,2.8402122377659667,0.005507705064317447,0.008794073350064631
ZAGAROLO,5811420001.0,1013.3003331835041,10.9545,0.5904238590481697,15.5875,1.5538110257375906,0.01081071390313674,0.015382902274420919,10.866333333333333,0.6901161737949149,15.561111111111114,1.9019239771386272,0.010723704490646298,0.015356859759655351,10.647499999999999,0.816708332270462,14.983333333333334,2.2863119258365043,0.010507743510306125,0.014786665752156543
LARIANO,5811510001.0,1658.2191925282204,1.6049999999999998,0.23900209204105313,3.9499999999999997,0.23570226039551562,0.0009679058156074774,0.0023820735025853806,1.7482499999999999,0.7966058728547428,3.3125,1.4480750313075275,0.0010542936711126307,0.0019976249309655884,1.436,,3.783333333333333,,0.0008659892530917992,0.002281564072096546
LADISPOLI,5811610001.0,7403.166389929663,2.3024999999999998,2.390203536196122,4.866666666666666,2.9939135789996545,0.00031101556803208306,0.0006573763725325245,2.179,2.3236592263066456,4.669696969696968,2.879880574123191,0.0002943335169345967,0.0006307702304312702,2.0865000000000005,0.6009816968926758,5.304166666666667,1.2451665811508172,0.0002818388632785848,0.0007164727073920409
LADISPOLI,5811610002.0,949.7171084034121,4.992299999999999,1.6100836451701646,7.7299999999999995,2.356443752881411,0.005256617950573358,0.008139265820950675,5.364090909090908,1.849785147229021,8.572727272727272,2.520761268691935,0.005648093376046037,0.009026611394985872,5.62175,2.0525693451541818,8.904166666666667,3.092385361209405,0.005919394259887381,0.009375598889268862
LADISPOLI,5811620001.0,364.41074645885516,6.482300000000001,1.746813101368063,9.78,2.571793820816537,0.017788443570864627,0.026837847387972787,6.927818181818183,1.912945154372274,10.660606060606062,2.710793987082759,0.019011015040415084,0.029254367946609742,7.128,2.052954131651914,10.941666666666666,3.1690780292626997,0.019560345212829247,0.030025642144178827
LADISPOLI,5811620005.0,2520.6909100162293,4.7428,1.5839176325385946,7.783333333333333,1.9273534595461963,0.001881547626943862,0.003087777760615331,4.794181818181817,1.1773920178242945,8.327272727272726,1.185263044580605,0.0019019316486331718,0.0033035675632357127,4.85675,0.5204596526148787,8.920833333333333,1.8149265366216158,0.001926753486792528,0.003539042925844445
LADISPOLI,5811626704.0,477.25693412250547,5.3652999999999995,1.583994391825089,9.008333333333333,1.9347576171285739,0.011241952953213246,0.0188752277636285,5.416818181818182,1.1776033982781995,9.537878787878789,1.1794323236458317,0.0113498993823477,0.019984788288965,5.47975,0.5204596526148787,10.045833333333333,1.794713172172749,0.011481760888556146,0.021049109222066747
CIAMPINO,5811810001.0,5790.852319005809,1.7364285714285712,0.9189807500963332,5.607142857142857,2.554477861101392,0.00029985716709257865,0.0009682759200644765,1.5065000000000002,0.9839589131956389,4.95,2.7385548268534885,0.000260151687007387,0.0008547964491779392,2.723,,8.466666666666667,,0.0004702243901235411,0.0014620760814221991
CIAMPINO,5811810002.0,1178.2483450355444,4.966714285714285,1.7113169114540332,13.530952380952378,4.303319439811342,0.0042153373748761375,0.011483956194773342,4.733625,1.5924699537421196,13.116666666666667,3.933192087859427,0.004017510417005678,0.011132344655464782,7.142999999999999,,20.7,,0.0060623891644715315,0.01756845242958991
CIAMPINO,5811820001.0,2105.270802620513,4.386571428571429,1.594678322540616,11.795238095238096,3.8025297900519868,0.002083613862459543,0.005602717750398714,4.373374999999999,1.4796458010039333,11.9375,3.575131810201893,0.002077345581649775,0.005670291909782307,5.298,,13.85,,0.002516540861824223,0.006578726111035388
CIAMPINO,5811810003.0,1980.5046067276048,4.968285714285713,1.5468620617544533,13.802380952380952,3.912295771162784,0.0025085958888501807,0.00696912337668665,4.960125000000001,1.4359775602604063,14.022916666666667,3.5285787585875927,0.0025044753661015886,0.007080476671971384,5.919,,16.583333333333332,,0.0029886322808306844,0.008373286927483615
CIAMPINO,5811820006.0,1761.4875485961074,4.578714285714286,1.1608222250177838,12.261904761904763,3.570075140376811,0.0025993452462173164,0.006961107827118852,4.569375,1.0600262715747055,12.350000000000001,3.3069791519014924,0.0025940433150616125,0.007011119669760289,6.118999999999999,,15.1,,0.0034737685230172627,0.008572300163026748
CIAMPINO,5811820004.0,1739.350704648582,4.215857142857141,1.3388034992200348,11.292857142857141,3.726803032970866,0.002423810868958087,0.006492570539498386,4.2335,1.2509769896250804,11.489583333333332,3.5313442008786633,0.002433954227106451,0.006605673773912481,5.374,,14.166666666666666,,0.0030896586787457344,0.008144801752058908
CIAMPINO,5811826702.0,1392.4360149374909,4.752428571428571,1.282857728815223,12.11190476190476,3.6501105296013816,0.003413031924229507,0.008698356428570607,4.840375,1.2540727863929702,12.312499999999998,3.4911651532094736,0.003476192046222888,0.008842417079073274,5.982,,14.8,,0.004296068139453104,0.01062885464124138
SAN CESAREO,5811910001.0,898.1835892246964,5.038,,9.016666666666667,,0.0056090982516711916,0.010038779125824118,5.038,,9.016666666666667,,0.0056090982516711916,0.010038779125824118,5.038,,9.016666666666667,,0.0056090982516711916,0.010038779125824118
SAN CESAREO,5811910002.0,1705.5390771274674,0.211,,0.7833333333333334,,0.00012371455033171922,0.0004592878250861614,0.211,,0.7833333333333334,,0.00012371455033171922,0.0004592878250861614,0.211,,0.7833333333333334,,0.00012371455033171922,0.0004592878250861614
SAN CESAREO,5811920003.0,832.7006836580496,6.232000000000001,,10.76666666666667,,0.007484081762276043,0.012929816052712676,6.232000000000001,,10.76666666666667,,0.007484081762276043,0.012929816052712676,6.232000000000001,,10.76666666666667,,0.007484081762276043,0.012929816052712676
SAN CESAREO,5811920002.0,1827.3731671443654,3.953,,7.416666666666667,,0.002163214427722691,0.004058649212988438,3.953,,7.416666666666667,,0.002163214427722691,0.004058649212988438,3.953,,7.416666666666667,,0.002163214427722691,0.004058649212988438
SAN CESAREO,5811920001.0,991.9801389368329,5.37,,9.833333333333334,,0.005413414834852808,0.009912832875739158,5.37,,9.833333333333334,,0.005413414834852808,0.009912832875739158,5.37,,9.833333333333334,,0.005413414834852808,0.009912832875739158
SAN CESAREO,5811920005.0,843.5817332167294,3.2390000000000003,,7.116666666666666,,0.0038395805319884164,0.008436250319846936,3.2390000000000003,,7.116666666666666,,0.0038395805319884164,0.008436250319846936,3.2390000000000003,,7.116666666666666,,0.0038395805319884164,0.008436250319846936
SAN CESAREO,5811920006.0,1497.6698588843312,7.017,,11.033333333333333,,0.004685278239643027,0.007366999654751992,7.017,,11.033333333333333,,0.004685278239643027,0.007366999654751992,7.017,,11.033333333333333,,0.004685278239643027,0.007366999654751992
SAN CESAREO,5811920004.0,757.6049793543401,7.263,,11.383333333333335,,0.009586790211159654,0.0150254204282483,7.263,,11.383333333333335,,0.009586790211159654,0.0150254204282483,7.263,,11.383333333333335,,0.009586790211159654,0.0150254204282483
FONTE NUOVA,5812210001.0,3088.6551888367894,4.456,2.6355667322228817,8.700000000000001,4.477195302617228,0.0014426990802033047,0.0028167598738260214,5.5293333333333345,2.1164747419549648,10.561111111111114,3.3735216240818953,0.0017902073864760938,0.003419323448367348,4.781,2.4069914831590076,8.291666666666666,2.345237490935382,0.001547922868593357,0.0026845556268744165
FONTE NUOVA,5812210002.0,5521.887389280681,1.9193333333333331,2.1712195497768834,3.9277777777777776,3.275342786697351,0.0003475864678188156,0.0007113107350581875,1.988,2.289230219964781,4.238888888888889,3.360734597827838,0.00036002182946707475,0.0007676521794192321,2.6685,2.735796136410752,4.966666666666668,4.31335136523794,0.0004832586780346524,0.0008994509153352473
FONTE NUOVA,5812210003.0,1855.874963280203,5.790999999999999,0.6722373092889147,10.45,1.310322267400064,0.003120361077431952,0.005630767269757193,6.680666666666667,0.17750586844759078,12.238888888888889,0.16187558093703844,0.0035997396370167044,0.006594673203229717,5.988500000000001,0.9538870478206527,10.525,2.180245908658522,0.003226779884683345,0.005671179475042532
FONTE NUOVA,5812220004.0,1298.880945599998,3.655666666666667,1.8050751600233532,6.544444444444445,2.2605513912743933,0.0028144740124569213,0.005038525252536783,4.078333333333333,1.6443753626630793,7.466666666666666,1.8262742887577916,0.0031398823326716906,0.0057485381489044435,3.8589999999999995,2.958534772484515,6.3,4.572623851673007,0.0029710190245476223,0.0048503290631381245
FONTE NUOVA,5812226701.0,1216.9619829668086,5.431666666666667,1.8050751600233532,9.205555555555556,2.231238652839701,0.004463300203860854,0.007564373977495588,5.854333333333334,1.6443753626630793,10.144444444444444,1.7577078929779648,0.00481061316234478,0.008335876211772446,5.635000000000001,2.958534772484515,9.008333333333333,4.419417382415921,0.0046303829362545415,0.0074023128572776676
BASSIANO,5900210001.0,2244.7013108353217,0.64,,2.0,,0.00028511588464384,0.000890987139512,0.542,,1.75,,0.000241457514807752,0.000779613747073,0.542,,1.75,,0.000241457514807752,0.000779613747073
BASSIANO,5900210002.0,502.2999573737121,2.568,,4.9,,0.005112483013988001,0.009755127246316669,2.325,,4.283333333333333,,0.004628708336262501,0.008527441164297224,2.325,,4.283333333333333,,0.004628708336262501,0.008527441164297224
BASSIANO,5900220003.0,552.6738373591464,3.162,,6.9,,0.005721276793396001,0.012484759606082354,2.919,,6.0,,0.005281596129007883,0.010856312700941177,2.919,,6.0,,0.005281596129007883,0.010856312700941177
BASSIANO,5900226604.0,671.0114376548365,4.412,,6.6833333333333345,,0.006575148726853001,0.009960088544379169,4.168,,6.016666666666667,,0.0062115185615420005,0.008966563502545833,4.168,,6.016666666666667,,0.0062115185615420005,0.008966563502545833
CAMPODIMELE,5900310001.0,1587.0306849004892,12.473000000000003,,16.616666666666667,,0.007859331340390619,0.010470286948300923,12.777,,17.216666666666665,,0.008050884032403664,0.010848351472010884,15.528,,26.766666666666666,,0.009784309873613846,0.016865878474394465
CAMPODIMELE,5900320001.0,2554.5404998332756,10.253,,11.633333333333333,,0.004013637677957806,0.004553982735483189,10.557,,12.25,,0.0041326414674924955,0.004795382966447197,14.082,,23.85,,0.005512537382327301,0.009336317040797197
CASTELFORTE,5900410001.0,2328.1125494053786,1.0725,0.07424621202458748,2.15,0.4006938426723768,0.0004606736045789223,0.000923494871650054,0.6944999999999999,0.18455486988968892,1.0833333333333333,0.16499158227686106,0.00029831032016788947,0.00046532687331204265,1.02,,1.8666666666666667,,0.0004381231484107233,0.0008017939970915198
CASTELFORTE,5900420003.0,823.5639956335399,7.7315000000000005,0.07424621202458716,11.774999999999999,0.24748737341529137,0.00938785575983372,0.0142976138617399,6.505,1.0154053377838823,9.458333333333334,1.4731391274719745,0.007898596872239325,0.011484636753768429,7.679,,11.6,,0.009324108436883288,0.01408512278523846
CASTELFORTE,5900420002.0,2097.6667334137987,5.523499999999999,0.07424621202458716,8.583333333333332,0.2121320343559635,0.002633163749043638,0.004091847954972612,4.296499999999999,1.0161124445650687,6.466666666666666,1.5792051446499562,0.0020482281248784266,0.0030827903039405313,5.471,,8.433333333333334,,0.0026081359411637087,0.004020339932458528
CASTELFORTE,5900410003.0,2068.014727438759,4.240999999999999,0.07495331880577395,6.658333333333333,0.24748737341529137,0.002050759089734572,0.0032196740405130934,3.014,1.0154053377838825,4.658333333333333,1.520279579551077,0.001457436429252535,0.002252562939482878,4.188,,6.483333333333333,,0.0020251306455572717,0.0031350518191729498
CASTELFORTE,5900420005.0,1978.5093692611665,6.414,0.07495331880577395,10.241666666666667,0.27105759945484287,0.003241834534448111,0.005176455985392278,5.187,1.0154053377838823,7.925000000000001,1.5438498055906296,0.0026216706782323596,0.004005540799111519,6.361,,10.05,,0.003215046690618091,0.005079581707390633
CASTELFORTE,5900426604.0,1436.5283075480372,6.3185,0.0742462120245878,8.766666666666666,0.2828427124746193,0.004398451437956583,0.006102675889227829,5.092,1.0154053377838823,6.491666666666666,1.7088413878674902,0.0035446569157355254,0.004518996689836957,6.265999999999999,,8.566666666666666,,0.004361904994893716,0.005963451344226434
CISTERNA DI LATINA,5900510006.0,966.3174500109222,11.033363636363639,3.4023751783930964,14.245454545454546,4.803777974499116,0.011417949283891053,0.014742002791415524,10.913555555555556,3.8333931806922408,14.018518518518517,5.261551078635122,0.011293965099597653,0.014507156544011563,12.849,1.1379156383493456,17.083333333333332,2.1650635094610955,0.013296872575213009,0.017678800411955967
CISTERNA DI LATINA,5900510001.0,1809.3095216092559,7.5059999999999985,2.2837299752816667,10.41060606060606,2.3782495047977426,0.004148543911560212,0.005753911056272199,7.665111111111111,2.472780036944473,10.555555555555555,2.740019768785133,0.004236484150204175,0.005834024211715372,7.006666666666667,1.0623654424600477,11.488888888888889,1.9596862938670487,0.003872563860955488,0.006349874773593363
CISTERNA DI LATINA,5900510002.0,923.0794193366321,12.100727272727271,3.7308000774876455,14.925757575757572,4.755712142234638,0.01310908576146505,0.01616952698012043,12.02811111111111,4.20469756476148,14.701851851851849,5.214812266545042,0.013030418465786045,0.0159269631018502,13.704,1.137915638349346,17.76111111111111,2.1555054404254474,0.014845959852347627,0.01924115167021606
CISTERNA DI LATINA,5900510004.0,539.0289020997254,11.65709090909091,1.7539734578690438,13.260606060606063,2.0022386461058024,0.02162609623284029,0.0246009184460256,11.768777777777776,1.892551900066269,13.335185185185187,2.361400309086345,0.021833296381574066,0.02473927674979857,10.975666666666667,1.0737152012211302,12.56111111111111,1.5966399904985653,0.02036192609322471,0.023303223745852475
CISTERNA DI LATINA,5900520001.0,1576.9707494005256,5.451545454545455,2.1009558949981013,8.293939393939393,3.0128730541468287,0.003456973096436837,0.005259412323971308,5.539777777777779,2.3296702973692316,8.27037037037037,3.3393464282552707,0.003512923609955154,0.005244466565733254,5.274999999999999,1.1379156383493458,9.166666666666666,2.1656407827707715,0.0033450208268005306,0.005812832400443261
CISTERNA DI LATINA,5900520007.0,1194.9931800431323,5.782272727272727,2.415798546688407,7.768181818181817,2.797602689461248,0.004838749562624299,0.006500607658615617,5.864111111111111,2.6232269461697575,7.894444444444445,3.0565389831565297,0.004907233956682038,0.006606267363098676,4.941,1.1379156383493463,8.433333333333334,2.2230484575115415,0.0041347516308182265,0.007057222981832365
CISTERNA DI LATINA,5900510005.0,1067.6236590421076,6.301454545454547,1.7844721552120875,9.10757575757576,2.899198774722688,0.005902318192450262,0.00853069869746728,6.323333333333333,1.9852550214015325,9.018518518518519,3.236311391036574,0.005922811170189642,0.008447282375336367,6.4239999999999995,1.1379156383493458,10.294444444444446,2.213427039515705,0.006017101574691343,0.009642390703181698
CISTERNA DI LATINA,5900510003.0,1688.624584415815,3.5130909090909084,3.4729051370443575,6.154545454545454,3.948847165869292,0.002080445198721463,0.003644709138635832,4.04111111111111,3.657725640491795,6.8277777777777775,4.171047696789008,0.0023931376745347727,0.004043395933466093,1.7719999999999998,1.0488550900863285,4.811111111111111,2.1453653750801034,0.0010493747493395809,0.002849130088186848
CISTERNA DI LATINA,5900520005.0,1048.96710866389,7.390090909090908,2.915923608551686,9.624242424242425,3.5636386183254047,0.007045112137504438,0.00917497063992902,7.920666666666667,2.6209365692439026,10.207407407407407,2.995901263846332,0.0075509199490111055,0.009730912745595023,7.216333333333333,1.2753134255285374,10.133333333333333,2.319183285363861,0.006879465784704208,0.009660296542796801
CISTERNA DI LATINA,5900520008.0,2611.4767647451895,9.84509090909091,1.8905258239201845,11.628787878787879,1.9331622181328092,0.0037699324160180795,0.004452954755629441,9.984777777777778,2.0395021928020682,11.694444444444446,2.2876024567218844,0.0038234220241098052,0.004478096302566763,9.037,1.0733587471111414,10.983333333333336,1.5658685910524055,0.0034604941242438246,0.0042057940095840815
CISTERNA DI LATINA,5900520009.0,1522.8443609891326,5.945636363636363,2.2986905521503878,8.674242424242427,2.6234663629587014,0.0039042967987710153,0.005696079419835294,6.106111111111111,2.532307763900571,8.668518518518518,2.93886132102172,0.00400967509716161,0.005692320725992023,5.444,1.1379156383493465,9.438888888888888,2.1752607336269505,0.0035748892923397374,0.00619819669736837
CISTERNA DI LATINA,5900520013.0,916.9070543150892,9.395000000000003,3.468630306043006,12.57575757575758,4.747270348060637,0.010246403881163152,0.013715411520256448,9.332777777777778,4.034933542754384,12.379629629629632,5.367435101414943,0.010178542889223567,0.01350150985464602,10.845666666666666,1.1628935176246071,15.505555555555556,2.073130572436375,0.011828534436097405,0.016910716830658357
CISTERNA DI LATINA,5900520023.0,717.9050174377375,12.946545454545456,4.18415526393647,14.845454545454547,5.171691593607835,0.01803378600243351,0.020678856094973688,12.796222222222225,4.727870392094568,14.65925925925926,5.785320930735384,0.017824394469191766,0.020419496873805634,15.135000000000002,1.1379156383493458,18.42222222222222,2.2041207199579933,0.02108217609903058,0.025661085763089748
CISTERNA DI LATINA,5900520006.0,1420.322799086807,6.275909090909091,3.1061666553662395,8.975757575757576,3.2583257769423346,0.0044186498273098,0.006319519465243054,6.743333333333334,3.1398750771328463,9.514814814814814,3.1302671660521564,0.004747747017557518,0.006699050962874313,5.797666666666667,1.024258919088984,9.444444444444445,2.2590763435364303,0.0040819359306168024,0.006649505626831258
CISTERNA DI LATINA,5900520016.0,748.3249912329708,10.678272727272729,4.1769731885878585,12.792424242424241,5.372824436387479,0.014269565833527452,0.01709474411825659,10.52288888888889,4.704586497356714,12.587037037037037,5.968661082978057,0.014061923645702315,0.016820281541443806,12.889333333333333,1.1384921314323317,16.53333333333333,2.193994327957826,0.017224245460647172,0.02209378749477862
CISTERNA DI LATINA,5900520012.0,713.8796426482793,7.036454545454545,2.2707889978435407,9.996969696969696,2.985770123824544,0.009856639866282515,0.014003718693929888,7.025555555555556,2.501370829720731,9.99074074074074,3.4275346573244883,0.00984137260097914,0.01399499319476052,7.4813333333333345,1.1634708132709364,11.683333333333334,1.9655363983740755,0.010479824449930848,0.016365970725809847
CISTERNA DI LATINA,5900526619.0,1407.6981395429184,11.485636363636365,3.925261654278024,14.965151515151517,5.5333807957073615,0.00815916142885986,0.010630937908329354,11.41588888888889,4.542956483515015,14.8,6.213783960769083,0.008109614247693504,0.010513617645900692,13.251000000000001,1.1631753952005697,18.51111111111111,2.030964011206209,0.009413239690934464,0.013149915163716629
