Comune,Popolazione_totale,SI_mean_km,SP_mean_km,SS_mean_km,IC_mean_km,SI_mean_min,SP_mean_min,SS_mean_min,IC_mean_min,SI_St.Dv_km,SP_St.Dv_km,SS_St.Dv_km,IC_St.Dv_km,SI_St.Dv_min,SP_St.Dv_min,SS_St.Dv_min,IC_St.Dv_min
FALVATERRA,291.0,6.014931271477662,6.014931271477662,6.014931271477662,18.05409965635739,32.726517754868276,32.726517754868276,32.726517754868276,42.091351660939296,2.140471653631507,2.140471653631507,2.140471653631507,14.62984568271313,30.490390334952714,30.490390334952714,30.490390334952714,29.176776819168282
FARA IN SABINA,12039.0,9.744368178420135,12.435217210731789,9.569092241880554,11.551416728964199,26.116943890688596,34.735232715895556,26.990270509732255,30.26907758119446,4.119499407865967,5.392172976791261,13.393659347277708,4.565483963972206,9.617013913745655,17.481874462032323,31.7346570590044,12.282077960044173
FARNESE,1309.0,0.7,4.6075,4.6955,9.913499999999999,6.291666666666666,10.858333333333334,10.258333333333333,16.016666666666666,,,,,,,,
FERENTINO,16325.0,4.632037427258806,5.771898468606432,3.0469483920367533,3.413752266462481,19.914063735141834,23.60206258295049,14.775187340479837,15.561401225114853,7.633642507668814,7.42072215607208,8.77283110287231,8.771387803399131,18.479383587267193,17.34304082028812,21.76832172418973,22.45580596551472
FIAMIGNANO,1093.0,6.247701738334857,6.247701738334857,6.247701738334857,15.617437328453796,32.4905230253126,32.4905230253126,32.4905230253126,42.46168801463861,7.583984449243922,7.583984449243922,7.583984449243922,8.768813343665377,20.55972896162739,20.55972896162739,20.55972896162739,13.718155849399908
FIANO ROMANO,13944.0,1.7530000000000001,1.778,0.181,2.19,9.8625,8.444444444444445,1.5,8.6,,,,,,,,
FILACCIANO,370.0,0.5735,3.894,6.266,32.3575,5.1,9.966666666666665,26.55,116.91666666666666,,,,,,,,
FILETTINO,491.0,11.0215,0.095,11.0215,38.948,19.1,0.7333333333333334,19.1,96.19999999999999,,,,,,,,
FIUGGI,9607.0,0.6490149890704695,0.6490149890704695,0.6490149890704695,0.6490149890704695,4.784731619305368,4.784731619305368,4.784731619305368,4.784731619305368,2.66618289882746,2.66618289882746,2.66618289882746,2.66618289882746,20.98009804288075,20.98009804288075,20.98009804288075,20.98009804288075
FONDI,33158.0,5.114794723369926,6.7469789734000845,2.774185757082252,2.966426056054848,18.292294908719867,23.22850945975832,12.312825461929751,13.633743658309374,10.993117475559151,9.562275373724665,13.850037656616237,13.819472913223215,19.589584656360785,19.43128441545057,21.132215416829904,21.169403951480017
