Comune,Nucleo_ID,Popolazione,SI_mean_km,SI_St.Dv_km,SI_mean_min,SI_St.Dv_min,SI_match_ratio,SP_mean_km,SP_St.Dv_km,SP_mean_min,SP_St.Dv_min,SP_match_ratio,SS_mean_km,SS_St.Dv_km,SS_mean_min,SS_St.Dv_min,SS_match_ratio
LANUVIO,5805010004.0,1672.0,12.271333333333335,0.8100310693629804,63.911111111111104,27.380469181381688,3/3,10.706750000000001,3.004425666135432,66.1125,29.299334384425364,4/4,11.834,,83.18333333333332,,1/1
LANUVIO,5805020002.0,251.0,12.631,8.685003799653746,81.12777777777778,26.78567368603625,3/3,9.595000000000002,7.383054516932678,84.34583333333335,42.424218657551066,4/4,3.36,,55.983333333333334,,1/1
LANUVIO,5805020001.0,112.0,9.922666666666666,12.584646611380604,78.8111111111111,58.7877002756844,3/3,3.89075,2.5721906843518947,48.079166666666666,8.23024430356088,4/4,2.5190000000000006,,43.016666666666666,,1/1
LANUVIO,5805010003.0,164.0,10.822,3.336991309548169,59.166666666666664,22.430949600942,3/3,7.3115,3.004911590490919,58.41250000000001,29.299334384425364,4/4,8.439,,75.48333333333333,,1/1
LANUVIO,5805020004.0,372.0,15.149333333333336,2.9439586161040614,93.97777777777777,32.024610038970785,3/3,12.94475,4.447939401190924,97.97916666666667,35.04896673861363,4/4,13.035000000000002,,121.55,,1/1
LANUVIO,5805020003.0,297.0,12.369,10.307982731844287,78.33888888888889,28.70018550720793,3/3,7.5645,5.083590758509186,79.39999999999999,38.93841053272225,4/4,3.36,,55.6,,1/1
LICENZA,5805110001.0,36.0,2.765,,36.766666666666666,,1/1,2.64,,34.833333333333336,,1/1,47.165,,187.75,,1/1
LICENZA,5805110002.0,773.0,0.277,,4.85,,1/1,0.152,,2.85,,1/1,44.37199999999999,,156.93333333333334,,1/1
MAGLIANO ROMANO,5805210001.0,1321.0,0.14,,1.7833333333333332,,1/1,0.457,,7.1000000000000005,,1/1,0.457,,7.1000000000000005,,1/1
MANDELA,5805310001.0,602.0,0.064,,1.0833333333333333,,1/1,0.064,,1.0833333333333333,,1/1,3.736,,52.766666666666666,,1/1
MANDELA,5805320001.0,237.0,1.23,,19.966666666666665,,1/1,1.23,,19.966666666666665,,1/1,3.4480000000000004,,49.35,,1/1
MANZIANA,5805410001.0,6760.0,0.294,,4.3,,1/1,0.463,,7.2,,1/1,0.454,,6.466666666666666,,1/1
MANZIANA,5805420001.0,184.0,3.289,,46.51666666666666,,1/1,3.458,,49.4,,1/1,3.2729999999999997,,46.43333333333334,,1/1
MANZIANA,5805420003.0,93.0,1.716,,24.55,,1/1,1.885,,27.433333333333334,,1/1,2.006,,28.6,,1/1
MANZIANA,5805426702.0,68.0,2.255,,32.583333333333336,,1/1,2.424,,35.45,,1/1,2.545,,36.63333333333333,,1/1
MARANO EQUO,5805510001.0,782.0,0.496,,7.116666666666666,,1/1,0.366,,5.533333333333333,,1/1,4.184,,35.56666666666667,,1/1
MARCELLINA,5805610001.0,6636.0,0.515,,6.866666666666666,,1/1,0.549,,8.566666666666666,,1/1,0.157,,2.15,,1/1
MARCELLINA,5805620002.0,134.0,6.797,,42.21666666666667,,1/1,5.902,,42.5,,1/1,5.57,,41.083333333333336,,1/1
MARCELLINA,5805620001.0,43.0,3.474,,7.183333333333334,,1/1,4.554,,10.933333333333334,,1/1,4.221,,9.783333333333333,,1/1
MAZZANO ROMANO,5805810001.0,2452.0,0.456,,5.816666666666666,,1/1,0.456,,5.816666666666666,,1/1,0.456,,5.816666666666666,,1/1
MENTANA,5805910001.0,1959.0,10.602749999999999,1.217148409192568,26.304166666666667,3.3873505160403043,4/4,9.404,0.8579492992012985,20.594444444444445,3.374427249068981,3/3,9.530499999999998,1.1730901499884816,19.19166666666667,3.3116167585569976,2/2
MENTANA,5805910002.0,118.0,2.02925,1.1176443605488584,18.983333333333334,9.051652192136384,4/4,1.9483333333333335,0.3083136930681694,18.11111111111111,4.571418857463224,3/3,1.869,0.39032294321497424,19.316666666666666,5.751135153650586,2/2
MENTANA,5805910004.0,181.0,4.6659999999999995,1.9434661475484123,38.766666666666666,5.078950751950713,4/4,3.84,0.9139239574494149,35.544444444444444,2.6525843443147474,3/3,4.0615,1.173090149988482,34.824999999999996,3.3116167585569953,2/2
MENTANA,5805920001.0,500.0,2.52,1.4376237338051985,24.52916666666667,8.261135862624506,4/4,2.06,0.36841824059077205,27.933333333333334,1.3000000000000007,3/3,1.848,0.042426406871192736,27.28333333333333,0.9192388155425123,2/2
MENTANA,5805910003.0,18345.0,2.25625,1.3574575192862082,13.916666666666666,3.0235189211689533,4/4,0.528,0.3976417986077419,7.288888888888889,5.4873676479441125,3/3,0.39449999999999996,0.4574980874276962,5.25,5.939696961966999,2/2
MONTE COMPATRI,5806010001.0,97.0,18.759999999999998,18.765164747478238,67.69444444444446,43.071895107461295,3/3,2.6415,0.5437651147324548,41.96666666666666,18.832610605601715,2/2,3.171,,57.36666666666667,,1/1
MONTE COMPATRI,5806010006.0,119.0,6.550333333333334,3.4057495993295412,59.833333333333336,10.083498621234819,3/3,3.2950000000000004,1.6928136341605948,49.36666666666667,13.953573815414538,2/2,2.242,,41.56666666666667,,1/1
MONTE COMPATRI,5806010002.0,554.0,13.627999999999998,18.63702049684981,67.62222222222222,61.676423402331814,3/3,24.394,15.014705391715152,100.825,35.55568598066356,2/2,13.921,,77.76666666666667,,1/1
MONTE COMPATRI,5806010004.0,3074.0,24.316333333333333,19.236987662660006,77.38333333333334,49.55994966816564,3/3,18.378000000000004,22.828235323826505,61.35833333333334,53.445487544683225,2/2,34.664,,101.23333333333333,,1/1
MONTE COMPATRI,5806020002.0,64.0,6.179333333333333,2.970863903536029,59.93333333333334,10.985381700747185,3/3,3.071,1.3831008640008873,46.475,10.099841857947853,2/2,2.237,,41.4,,1/1
MONTE COMPATRI,5806020001.0,61.0,19.61066666666667,15.594715974756749,71.8888888888889,47.56906188005128,3/3,6.067,4.221427483683689,52.18333333333334,6.15182899632296,2/2,3.226,,58.6,,1/1
MONTE COMPATRI,5806010005.0,47.0,25.583333333333332,13.062104820178613,95.65555555555555,36.8761453055033,3/3,20.1305,12.8884353006872,75.07499999999999,21.57854193920947,2/2,29.388,,92.41666666666669,,1/1
MONTE COMPATRI,5806010003.0,5848.0,12.328666666666667,15.590500451663935,54.138888888888886,42.69224602161814,3/3,15.358500000000001,21.100773457387763,56.725,68.08259791524475,2/2,0.582,,10.65,,1/1
MONTE COMPATRI,5806010008.0,307.0,17.947666666666667,17.991019324466674,66.52777777777777,45.94112879343317,3/3,7.636000000000001,9.325324230288189,35.141666666666666,31.831590266414413,2/2,14.374,,59.73333333333334,,1/1
MONTE COMPATRI,5806010007.0,22.0,10.048333333333332,7.7536509034991585,58.64444444444444,32.95159890461114,3/3,10.7705,11.29744504301747,58.275,55.54323766220331,2/2,2.926,,21.083333333333332,,1/1
MONTE COMPATRI,5806020005.0,144.0,14.752666666666666,19.989111069112937,71.22777777777777,48.41829983858644,3/3,20.18,25.15320242036787,81.44166666666668,69.23753899118279,2/2,2.538,,34.56666666666667,,1/1
MONTE COMPATRI,5806020003.0,51.0,20.044999999999998,15.628627802849488,78.17222222222222,48.17476383305237,3/3,2.778,0.0947523086789976,45.19166666666666,10.500535700620231,2/2,2.8560000000000003,,54.7,,1/1
MONTEFLAVIO,5806110001.0,1188.0,0.196,,2.75,,1/1,0.276,,4.333333333333333,,1/1,0.276,,4.333333333333333,,1/1
MONTELANICO,5806210001.0,215.0,17.948,,44.2,,1/1,18.273,,48.73333333333333,,1/1,18.273,,48.73333333333333,,1/1
MONTELANICO,5806210002.0,1520.0,0.265,,4.316666666666666,,1/1,0.112,,1.8333333333333333,,1/1,0.112,,1.8333333333333333,,1/1
MONTELIBRETTI,5806310001.0,502.0,8.910000000000002,12.27254529427372,31.15,39.90439268496083,2/2,8.2705,11.368155721136125,23.383333333333336,28.920667350529794,2/2,16.766,,50.166666666666664,,1/1
MONTELIBRETTI,5806310002.0,3702.0,26.423000000000002,34.888648583744256,65.06666666666666,60.50477024352891,2/2,25.784000000000006,35.792331050100664,57.3,71.48849557795995,2/2,0.932,,13.083333333333334,,1/1
MONTELIBRETTI,5806310003.0,96.0,9.886999999999999,4.816811393442761,29.875,10.311973892303817,2/2,9.2475,3.912421820305167,22.108333333333334,0.6717514421272196,2/2,12.470999999999998,,27.966666666666665,,1/1
MONTELIBRETTI,5806326603.0,24.0,27.566,36.22932304087394,72.45833333333333,61.930768918921785,2/2,27.880499999999998,35.78455287550761,65.79166666666667,71.35885933474242,2/2,3.0340000000000003,,21.666666666666668,,1/1
MONTELIBRETTI,5806320004.0,66.0,28.031000000000002,34.880163302370015,66.27499999999999,60.37513400031139,2/2,27.3915,35.78455287550761,58.50833333333333,71.35885933474242,2/2,2.545,,14.383333333333333,,1/1
MONTE PORZIO CATONE,5806410001.0,1011.0,2.612,,8.933333333333334,,1/1,3.7030000000000003,0.04525483399593908,17.091666666666665,0.2239171473757399,2/2,3.597,,15.083333333333334,,1/1
MONTE PORZIO CATONE,5806410002.0,6928.0,1.469,,6.45,,1/1,0.321,0.1711198410471445,4.9750000000000005,2.8637824638055176,2/2,0.555,,7.933333333333333,,1/1
MONTE PORZIO CATONE,5806420007.0,55.0,2.185,,14.616666666666669,,1/1,3.2760000000000002,0.04525483399593877,22.775,0.2239171473757399,2/2,3.17,,20.766666666666662,,1/1
MONTE PORZIO CATONE,5806420005.0,209.0,2.127,,30.6,,1/1,2.973,0.04525483399593908,41.925000000000004,0.2239171473757424,2/2,2.867,,39.916666666666664,,1/1
MONTE PORZIO CATONE,5806420006.0,104.0,2.033,,13.016666666666667,,1/1,3.1239999999999997,0.04525483399593908,21.174999999999997,0.2239171473757399,2/2,3.018,,19.166666666666668,,1/1
MONTORIO ROMANO,5806610001.0,1871.0,0.8425,0.07707463914933367,2.9583333333333335,1.072445284799597,2/2,0.415,,5.516666666666667,,1/1,0.888,,3.7,,1/1
MORICONE,5806710001.0,2188.0,0.437,,6.933333333333334,,1/1,0.427,,6.7,,1/1,0.229,,3.8,,1/1
MORLUPO,5806810001.0,200.0,3.9075,0.8506494577674169,36.28333333333333,10.064486518888526,2/2,4.109500000000001,1.1589480143647515,39.89166666666666,15.59170452516337,2/2,4.929,,50.91666666666666,,1/1
MORLUPO,5806810002.0,6634.0,1.0685,0.8973185053257289,15.15,13.97714404145409,2/2,1.6325,0.07707463914933367,15.083333333333334,13.647160876900367,2/2,1.578,,5.433333333333334,,1/1
MORLUPO,5806820002.0,130.0,2.323,1.4226988437473338,30.575,17.430182156248396,2/2,2.5414999999999996,1.7076628765655124,34.43333333333333,22.603846771929966,2/2,3.749,,50.416666666666664,,1/1
MORLUPO,5806820015.0,72.0,2.6609999999999996,0.6590235200658622,19.258333333333333,5.786490492709915,2/2,3.23,1.4410836200581838,19.083333333333332,5.232590180780453,2/2,4.249,,22.783333333333335,,1/1
MORLUPO,5806820008.0,107.0,4.032,0.8555992052357222,30.333333333333332,9.451660641860185,2/2,3.4175,1.7020060223160203,33.24166666666667,4.914392129246507,2/2,2.214,,29.766666666666666,,1/1
MORLUPO,5806820014.0,157.0,3.3810000000000002,1.5330075016124347,19.308333333333334,13.706086441999247,2/2,3.599,1.8172644276494274,23.175,18.86796594466104,2/2,4.884,,36.516666666666666,,1/1
MORLUPO,5806820011.0,273.0,4.367000000000001,0.8555992052357229,25.633333333333333,9.451660641860189,2/2,3.552,1.9855558415718257,30.641666666666666,1.9445436482630056,2/2,2.148,,29.266666666666666,,1/1
MORLUPO,5806820004.0,69.0,3.831,1.6136176746677018,43.94166666666666,7.436406315478529,2/2,4.0485,1.8985817074858802,47.8,12.610070931160099,2/2,5.391,,56.71666666666667,,1/1
MORLUPO,5806820003.0,75.0,0.0,,70.0,8.48528137423857,2/2,0.0,,69.5,7.7781745930520225,2/2,0.0,,75.0,,1/1
MORLUPO,5806826713.0,43.0,3.3729999999999998,1.0380327547818522,38.88333333333333,1.9327585352432306,2/2,2.839,1.7705953800911152,31.625,11.773327906756018,2/2,1.587,,23.3,,1/1
NAZZANO,5806910001.0,835.0,0.364,,5.766666666666667,,1/1,0.364,,5.766666666666667,,1/1,3.5319999999999996,,47.083333333333336,,1/1
NAZZANO,5806920005.0,70.0,3.807,,54.88333333333333,,1/1,3.807,,54.88333333333333,,1/1,7.02,,93.23333333333333,,1/1
NAZZANO,5806920004.0,133.0,0.772,,11.083333333333334,,1/1,0.772,,11.083333333333334,,1/1,2.551,,33.36666666666667,,1/1
NEMI,5807010001.0,143.0,3.007,,7.866666666666665,,1/1,3.007,,7.866666666666665,,1/1,2.961,,7.1,,1/1
NEMI,5807010002.0,59.0,5.32,,23.916666666666668,,1/1,5.32,,23.916666666666668,,1/1,5.274,,23.15,,1/1
NEMI,5807010004.0,53.0,5.252,,20.633333333333333,,1/1,5.252,,20.633333333333333,,1/1,5.206,,19.866666666666667,,1/1
NEMI,5807010005.0,315.0,2.579,,8.55,,1/1,2.579,,8.55,,1/1,2.533,,7.783333333333333,,1/1
NEMI,5807010003.0,1187.0,2.58,,35.35,,1/1,2.58,,35.35,,1/1,2.533,,34.6,,1/1
NEROLA,5807110001.0,520.0,5.209,,14.983333333333333,,1/1,5.209,,14.983333333333333,,1/1,5.209,,14.983333333333333,,1/1
NEROLA,5807110002.0,995.0,0.572,,8.733333333333333,,1/1,0.572,,8.733333333333333,,1/1,0.572,,8.733333333333333,,1/1
NEROLA,5807110003.0,63.0,7.106,,20.316666666666666,,1/1,7.106,,20.316666666666666,,1/1,7.106,,20.316666666666666,,1/1
NEROLA,5807126601.0,30.0,3.039,,54.93333333333333,,1/1,3.039,,54.93333333333333,,1/1,3.039,,54.93333333333333,,1/1
NEROLA,5807126702.0,27.0,2.138,,10.666666666666666,,1/1,2.138,,10.666666666666666,,1/1,2.138,,10.666666666666666,,1/1
OLEVANO ROMANO,5807310001.0,5239.0,0.975,,9.266666666666667,,1/1,0.975,,9.266666666666667,,1/1,0.975,,9.266666666666667,,1/1
PALESTRINA,5807410001.0,2388.0,8.3048,4.1882823687043835,27.660000000000004,10.927453957807373,5/5,7.97675,4.641582946581909,26.09166666666667,10.84330737435838,4/4,6.866333333333332,5.224715335148254,21.605555555555558,8.765974835397076,3/3
PALESTRINA,5807410006.0,74.0,14.648200000000003,6.100650432535862,65.13,8.838515775350018,5/5,14.745999999999999,4.659549835195098,56.22083333333334,22.45038304960684,4/4,12.589,7.642583136610293,60.93888888888889,7.419518802406209,3/3
PALESTRINA,5807410002.0,522.0,6.2498,3.0894392209590396,36.49666666666667,26.93476790733906,5/5,6.89775,4.692710401960328,28.866666666666664,14.495778440380242,4/4,6.909666666666667,4.163025021944179,41.78333333333334,36.172745264909054,3/3
PALESTRINA,5807410004.0,501.0,7.6572000000000005,2.9793849533083163,52.52333333333334,11.452956920473518,5/5,7.23725,2.910254785524227,52.287499999999994,9.598913663457889,4/4,6.5360000000000005,3.5935681432247804,47.09444444444444,10.683142657338104,3/3
PALESTRINA,5807420002.0,213.0,12.1176,13.128240449504267,51.75333333333334,37.489188070992185,5/5,9.624,6.916620031971299,53.008333333333326,34.78905346140853,4/4,15.911333333333333,17.049171778515618,61.855555555555554,49.00456989271889,3/3
PALESTRINA,5807420003.0,144.0,11.71225,8.57747578933725,96.35833333333332,47.264741968335485,4/5,11.925666666666666,8.110290335945647,96.64444444444443,41.54012228267101,3/4,13.105999999999998,9.934207618124358,104.62222222222223,54.19868882519549,3/3
PALESTRINA,5807410005.0,140.0,9.8614,2.182685570575845,65.72,39.16570105192665,5/5,10.969,4.781624201042988,55.679166666666674,18.83010972903258,4/4,10.245,2.9750247057797687,75.16666666666667,51.941668672121466,3/3
PALESTRINA,5807410003.0,15382.0,4.207800000000001,5.7118789115316515,27.580000000000005,33.51426603370239,5/5,3.86775,5.545405508166197,16.408333333333335,11.729438273942288,4/4,5.515,7.647910302821287,34.57222222222222,44.79240490347707,3/3
PALESTRINA,5807420014.0,152.0,6.793800000000001,5.036791806298925,58.83333333333333,31.60741166597199,5/5,5.85775,3.302926114321461,44.66666666666667,8.660179195819431,4/4,8.039666666666667,6.692697687280767,65.54444444444444,42.3257943855797,3/3
PALESTRINA,5807420010.0,113.0,9.929799999999998,8.224476378469332,39.62,16.47419025155544,5/5,10.54,9.261900920797341,39.38333333333333,19.07501274209564,4/4,12.535333333333334,10.447524220279815,43.19444444444444,21.969305186336012,3/3
PALESTRINA,5807420012.0,73.0,8.5138,3.0894392209590404,69.14666666666666,26.934767907339058,5/5,8.299,2.9945384730650346,60.35416666666667,12.624244568524723,4/4,9.173666666666668,4.16302502194418,74.43333333333334,36.17274526490905,3/3
PALESTRINA,5807420004.0,105.0,7.559400000000001,8.024749547493679,69.63,37.93178709502391,5/5,7.42925,7.446487779483694,71.0,28.592607824789646,4/4,9.812333333333335,10.451315244184979,83.21111111111111,46.111930046275354,3/3
PALESTRINA,5807426608.0,22.0,11.4198,12.333356384212694,33.52333333333333,36.68169502626617,5/5,9.2815,6.916974940921308,35.14166666666667,34.789053461408535,4/4,14.976333333333335,16.02293207666229,43.383333333333326,47.956180808919484,3/3
PALESTRINA,5807426715.0,24.0,6.2909999999999995,0.6828261125645386,49.22,8.505287571074048,5/5,6.985499999999999,1.7665304035500402,41.47083333333333,10.203924217890117,4/4,5.917,0.531334169802771,48.45555555555555,10.237218770161562,3/3
PALOMBARA SABINA,5807510001.0,1094.0,8.576500000000001,0.20859650045003147,36.075,3.853731957466681,2/2,8.4925,0.08980256121069076,34.65833333333333,1.8502627441047996,2/2,8.556,,35.96666666666667,,1/1
PALOMBARA SABINA,5807510002.0,5973.0,0.33549999999999996,0.1364716087690037,5.191666666666666,2.722361107568208,2/2,0.26399999999999996,0.03535533905932737,4.016666666666667,1.0606601717798212,2/2,0.289,,4.766666666666667,,1/1
PALOMBARA SABINA,5807520003.0,360.0,34.5015,0.19869700551342404,102.89166666666667,3.853731957466676,2/2,34.42,0.08343860018001409,101.475,1.8502627441047947,2/2,34.479,,102.78333333333333,,1/1
PALOMBARA SABINA,5807510003.0,329.0,3.9124999999999996,0.19869700551341996,15.341666666666665,3.8537319574666835,2/2,3.8309999999999995,0.08343860018001284,13.924999999999999,1.8502627441047983,2/2,3.8899999999999997,,15.233333333333333,,1/1
PALOMBARA SABINA,5807520005.0,45.0,4.7635000000000005,0.19869700551341962,29.525,3.8537319574666835,2/2,4.682,0.08343860018001222,28.108333333333334,1.8502627441047996,2/2,4.741,,29.416666666666668,,1/1
PALOMBARA SABINA,5807520006.0,60.0,8.4575,0.19869700551342026,16.991666666666667,3.853731957466682,2/2,8.376,0.08343860018001284,15.575,1.8502627441047983,2/2,8.435,,16.883333333333333,,1/1
PALOMBARA SABINA,5807520004.0,86.0,1.286,0.14566399692442875,18.908333333333335,2.9344931419241735,2/2,1.214,0.043840620433565985,17.733333333333334,1.272792206135786,2/2,1.245,,18.633333333333333,,1/1
PERCILE,5807610001.0,198.0,3.907,,9.416666666666666,,1/1,3.731,,6.783333333333333,,1/1,16.056,,55.86666666666667,,1/1
PISONIANO,5807710001.0,710.0,0.241,,3.1166666666666667,,1/1,0.073,,0.9666666666666667,,1/1,0.073,,0.9666666666666667,,1/1
POLI,5807810001.0,1773.0,0.665,,10.283333333333333,,1/1,0.431,,6.966666666666667,,1/1,0.665,,10.283333333333333,,1/1
POLI,5807820001.0,53.0,5.571,,25.46666666666667,,1/1,5.338,,22.133333333333333,,1/1,5.571,,25.46666666666667,,1/1
POLI,5807826602.0,23.0,5.938,,30.183333333333334,,1/1,5.705,,26.85,,1/1,5.938,,30.183333333333334,,1/1
PONZANO ROMANO,5808010001.0,969.0,0.214,,4.116666666666666,,1/1,0.214,,4.116666666666666,,1/1,44.513,,157.13333333333333,,1/1
RIANO,5808110002.0,7427.0,1.966,,30.116666666666667,,1/1,2.068,0.14424978336205568,31.75,2.3098821518760544,2/2,1.344,,18.533333333333335,,1/1
RIANO,5808120002.0,292.0,4.164,,28.93333333333333,,1/1,4.266,0.14424978336205613,30.56666666666667,2.309882151876057,2/2,6.408,,80.35,,1/1
RIANO,5808120001.0,207.0,8.357,,41.76666666666666,,1/1,8.459,0.14424978336205613,43.4,2.3098821518760544,2/2,10.649,,59.9,,1/1
RIANO,5808110003.0,1400.0,5.8,,48.083333333333336,,1/1,5.9025,0.14495689014324228,49.716666666666676,2.3098821518760544,2/2,2.9640000000000004,,41.45,,1/1
RIANO,5808120010.0,45.0,2.587,,36.733333333333334,,1/1,2.689,0.14424978336205552,38.36666666666667,2.3098821518760544,2/2,4.831,,40.733333333333334,,1/1
RIANO,5808120006.0,36.0,3.837,,55.0,,1/1,3.939,0.14424978336205582,56.63333333333333,2.3098821518760544,2/2,9.176,,117.93333333333334,,1/1
RIANO,5808126607.0,39.0,4.729,,21.433333333333334,,1/1,4.8309999999999995,0.1442497833620555,23.066666666666663,2.3098821518760544,2/2,6.973,,71.88333333333334,,1/1
RIANO,5808126609.0,38.0,5.09,,41.88333333333333,,1/1,5.1925,0.14495689014324228,43.516666666666666,2.3098821518760544,2/2,2.254,,35.233333333333334,,1/1
RIANO,5808126608.0,36.0,2.353,,33.3,,1/1,2.455,0.14424978336205552,34.93333333333333,2.3098821518760597,2/2,4.597,,37.28333333333333,,1/1
RIGNANO FLAMINIO,5808210001.0,7221.0,0.345,,5.45,,1/1,0.663,,9.966666666666667,,1/1,0.605,,8.95,,1/1
RIGNANO FLAMINIO,5808220007.0,51.0,3.38,,46.43333333333333,,1/1,3.238,,44.166666666666664,,1/1,3.1880000000000006,,43.18333333333333,,1/1
RIGNANO FLAMINIO,5808210003.0,1266.0,6.513000000000001,,31.416666666666668,,1/1,11.29,,63.85,,1/1,11.31,,64.15,,1/1
RIGNANO FLAMINIO,5808220005.0,72.0,6.047,,15.216666666666665,,1/1,6.728,,19.566666666666666,,1/1,6.748,,19.866666666666667,,1/1
RIGNANO FLAMINIO,5808220006.0,106.0,2.512,,34.333333333333336,,1/1,2.37,,32.06666666666667,,1/1,2.32,,31.083333333333332,,1/1
RIGNANO FLAMINIO,5808220004.0,64.0,1.663,,21.616666666666667,,1/1,1.521,,19.35,,1/1,1.471,,18.383333333333333,,1/1
RIGNANO FLAMINIO,5808226702.0,39.0,4.675,,8.45,,1/1,5.356,,12.8,,1/1,5.376,,13.1,,1/1
RIOFREDDO,5808310001.0,698.0,0.144,,1.8,,1/1,0.144,,1.8,,1/1,0.144,,1.8,,1/1
ROCCA CANTERANO,5808410001.0,120.0,71.41,,212.51666666666668,,1/1,4.4479999999999995,,19.866666666666667,,1/1,15.316,,54.833333333333336,,1/1
ROCCA CANTERANO,5808410002.0,60.0,72.94699999999999,,208.9,,1/1,5.985,,16.25,,1/1,16.853,,51.21666666666667,,1/1
ROCCA DI CAVE,5808510001.0,174.0,24.606999999999996,,47.55,,1/1,24.551,,46.81666666666667,,1/1,24.397,,52.71666666666667,,1/1
ROCCA DI CAVE,5808510002.0,57.0,2.022,,25.983333333333334,,1/1,1.924,,24.633333333333333,,1/1,1.181,,14.916666666666666,,1/1
ROCCA DI PAPA,5808610001.0,183.0,45.236,,118.248958,,0/3,56.154,,118.168750,,0/3,46.325,,126.196875,,0/1
ROCCA DI PAPA,5808610002.0,16679.0,1.2653333333333332,0.521095320774744,21.28333333333333,7.962115157279364,3/3,1.2636666666666667,0.5239564231244173,21.227777777777778,8.044085704094332,3/3,0.438,,8.3,,1/1
ROCCA DI PAPA,5808620003.0,107.0,17.073999999999998,2.2610336131955227,90.09444444444443,20.14843758302457,3/3,17.072333333333333,2.2600721964869472,90.03333333333333,20.136251168256496,3/3,18.277,,96.15,,1/1
ROCCA DI PAPA,5808626704.0,142.0,3.3893333333333335,2.373312944668978,33.52777777777777,12.435358786466441,3/3,3.371,2.3856982206473645,33.27777777777777,12.520342706231386,3/3,2.822,,37.95,,1/1
ROCCAGIOVINE,5808710001.0,235.0,3.7159999999999997,,53.38333333333333,,1/1,3.5909999999999997,,51.4,,1/1,7.343,,41.95,,1/1
ROCCA PRIORA,5808810001.0,1889.0,26.0595,35.37018830173229,81.25,90.17968482732437,2/2,25.86,35.45574822225586,79.43333333333334,93.43237602078247,2/2,50.606,,141.53333333333333,,1/1
ROCCA PRIORA,5808810002.0,9857.0,11.1125,12.609835228899703,79.54166666666667,59.26733337645246,2/2,10.9885,13.018542948425527,67.00833333333333,51.86628240003327,2/2,2.108,,35.56666666666667,,1/1
ROCCA PRIORA,5808820001.0,52.0,11.5605,13.540387752941198,77.18333333333334,67.26942511688023,2/2,11.637500000000001,13.664838546430031,67.13333333333334,56.35641046056784,2/2,2.3,,32.55,,1/1
ROCCA SANTO STEFANO,5808910001.0,820.0,0.046,,0.55,,1/1,0.242,,3.35,,1/1,0.092,,1.2,,1/1
ROIATE,5809010001.0,627.0,10.21,,57.63333333333333,,1/1,0.165,,2.533333333333333,,1/1,10.21,,57.63333333333333,,1/1
ROVIANO,5809210001.0,1238.0,0.344,,5.183333333333334,,1/1,0.344,,5.183333333333334,,1/1,0.344,,5.183333333333334,,1/1
SACROFANO,5809310001.0,57.0,3.6049999999999995,,53.2,,1/1,3.558,,52.5,,1/1,3.474,,51.233333333333334,,1/1
SACROFANO,5809310002.0,1790.0,5.154,,10.016666666666667,,1/1,5.107,,9.3,,1/1,5.023,,8.05,,1/1
SACROFANO,5809320001.0,399.0,2.931,,40.03333333333333,,1/1,2.884,,39.31666666666667,,1/1,2.8010000000000006,,38.06666666666667,,1/1
SACROFANO,5809320007.0,142.0,2.05,,30.099999999999998,,1/1,2.003,,29.400000000000002,,1/1,1.919,,28.133333333333333,,1/1
SACROFANO,5809310003.0,3247.0,0.679,,9.516666666666667,,1/1,0.6319999999999999,,8.816666666666666,,1/1,0.548,,7.55,,1/1
SACROFANO,5809320005.0,62.0,3.43,,47.68333333333333,,1/1,3.383,,46.96666666666667,,1/1,3.299,,45.71666666666667,,1/1
SACROFANO,5809320008.0,70.0,5.591,,31.533333333333335,,1/1,5.544,,30.816666666666663,,1/1,5.46,,29.566666666666663,,1/1
SACROFANO,5809320009.0,142.0,7.47,,58.25,,1/1,7.423,,57.53333333333333,,1/1,7.339000000000001,,56.28333333333333,,1/1
SACROFANO,5809320004.0,289.0,3.421,,48.2,,1/1,3.374,,47.483333333333334,,1/1,3.29,,46.233333333333334,,1/1
SACROFANO,5809326611.0,27.0,6.958,,50.88333333333333,,1/1,6.911,,50.166666666666664,,1/1,6.827,,48.916666666666664,,1/1
SACROFANO,5809326606.0,26.0,2.3,,32.733333333333334,,1/1,2.253,,32.03333333333333,,1/1,2.169,,30.766666666666666,,1/1
SAMBUCI,5809410001.0,811.0,0.376,,6.633333333333335,,1/1,32.384,,99.23333333333333,,1/1,32.562,,102.73333333333333,,1/1
SAN GREGORIO DA SASSOLA,5809510001.0,1096.0,77.987,,180.6,,1/1,0.231,,4.366666666666666,,1/1,0.231,,4.366666666666666,,1/1
SAN POLO DEI CAVALIERI,5809610001.0,1739.0,0.314,,4.0,,1/1,0.314,,4.0,,1/1,0.314,,4.0,,1/1
SAN POLO DEI CAVALIERI,5809610002.0,211.0,23.795000000000005,,63.016666666666666,,1/1,23.795000000000005,,63.016666666666666,,1/1,23.795000000000005,,63.016666666666666,,1/1
SAN POLO DEI CAVALIERI,5809620002.0,318.0,5.578,,39.21666666666667,,1/1,5.578,,39.21666666666667,,1/1,5.578,,39.21666666666667,,1/1
SANTA MARINELLA,5809710001.0,15776.0,1.362,0.6605111656891199,18.372222222222224,9.290292623864817,3/3,1.298,0.6205876247557632,17.4,8.630968144484784,3/3,0.929,,12.566666666666666,,1/1
