Comune,Popolazione_totale_driving,SI_mean_km_driving,SP_mean_km_driving,SS_mean_km_driving,IC_mean_km_driving,SI_mean_min_driving,SP_mean_min_driving,SS_mean_min_driving,IC_mean_min_driving,SI_St.Dv_km_driving,SP_St.Dv_km_driving,SS_St.Dv_km_driving,IC_St.Dv_km_driving,SI_St.Dv_min_driving,SP_St.Dv_min_driving,SS_St.Dv_min_driving,IC_St.Dv_min_driving,Popolazione_totale_transit,SI_mean_km_transit,SP_mean_km_transit,SS_mean_km_transit,IC_mean_km_transit,SI_mean_min_transit,SP_mean_min_transit,SS_mean_min_transit,IC_mean_min_transit,SI_St.Dv_km_transit,SP_St.Dv_km_transit,SS_St.Dv_km_transit,IC_St.Dv_km_transit,SI_St.Dv_min_transit,SP_St.Dv_min_transit,SS_St.Dv_min_transit,IC_St.Dv_min_transit,SI_diff_km,SI_diff_min,SP_diff_km,SP_diff_min,SS_diff_km,SS_diff_min,IC_diff_km,IC_diff_min
CELLENO,965.0,0.4005782383419689,0.4005782383419689,0.2895181347150259,11.317381347150258,1.2915889464594126,1.2915889464594126,0.8058721934369603,15.146027633851467,0.5487148622007608,0.5487148622007608,1.134906383804409,0.6604377336282349,0.6599663291074442,0.6599663291074442,1.9445436482630052,1.6499158227686113,965.0,0.3868093264248705,0.3868093264248705,0.239700518134715,16.385236269430052,5.188894645941279,5.188894645941279,3.100777202072539,47.4080310880829,0.3302188668141176,0.3302188668141176,0.3443610024378486,0.8690342340782676,4.584408964692782,4.584408964692782,4.772970773009196,7.542472332656505,-0.013768911917098392,3.897305699481866,-0.013768911917098392,3.897305699481866,-0.04981761658031092,2.294905008635579,5.067854922279794,32.26200345423143
CELLERE,1036.0,0.5,6.732,6.508,6.793,1.55,7.8,7.066666666666666,7.916666666666668,,,,,,,,,1036.0,0.417,8.788,8.562,8.849,6.566666666666666,17.416666666666668,13.65,18.2,,,,,,,,,-0.08300000000000002,5.016666666666667,2.056,9.616666666666667,2.0539999999999994,6.583333333333334,2.056,10.283333333333331
CEPRANO,5674.0,1.390616584420162,1.0422070849488898,1.1726101515685583,1.1726101515685583,2.9516625543414405,2.358265773704617,2.623819175185054,2.623819175185054,0.9016690311121188,1.174650373515456,0.6039588838102585,0.6039588838102585,1.3666222045613043,1.982988999054299,1.0502534967365773,1.0502534967365773,5674.0,1.5198032692985546,0.9614508283397956,1.1545248501938667,1.1545248501938667,17.073740600399482,12.443985724356718,15.536755375396549,15.536755375396549,1.0672795903409438,1.1896842017947449,1.1335929604580297,1.1335929604580297,4.423038348145613,5.986568202450599,1.5297890801119038,1.5297890801119038,0.1291866848783927,14.122078046058041,-0.08075625660909425,10.085719950652102,-0.018085301374691554,12.912936200211494,-0.018085301374691554,12.912936200211494
CERRETO LAZIALE,1069.0,0.2629504209541628,7.669228250701589,7.669228250701589,,0.682725288431556,10.04396632366698,10.04396632366698,,1.8731258633631644,1.5351288219559935,1.5351288219559935,,3.005203820042827,1.1902964149973552,1.1902964149973552,,1069.0,0.2268419083255379,8.848572497661367,8.848572497661367,,4.401730589335827,92.35056127221704,92.35056127221704,,0.781352993211135,1.4340125522463187,1.4340125522463187,,15.674200316301803,9.557726659038176,9.557726659038176,,-0.03610851262862491,3.719005300904271,1.1793442469597784,82.30659494855006,1.1793442469597784,82.30659494855006,,
CERVARA DI ROMA,347.0,12.918187319884728,13.352175792507207,15.191109510086456,14.180645533141211,21.25638808837656,22.27055715658021,23.568251681075893,23.171085494716618,5.858319518712968,5.574935956283863,3.2651757864878674,6.025020719189824,10.056620953381906,9.95281925441787,7.686977925662958,10.678378986427562,347.0,13.145051873198843,13.403051873198848,28.338175792507204,14.165887608069164,46.972574447646494,49.60634005763689,92.88054755043228,42.31071085494717,5.163502969561136,5.163502969561136,8.789065834888255,5.658851738648045,15.240631609347815,15.856258257417664,38.407704124447626,11.48303398255202,0.22686455331411537,25.716186359269933,0.050876080691640624,27.33578290105668,13.147066282420749,69.31229586935639,-0.014757925072046874,19.13962536023055
CERVARO,4674.0,5.552496833547283,3.441101982598773,2.5267824133504493,2.2396893453145057,9.18355084866638,5.956704939856416,4.827075310226787,3.945813721295108,0.8280116971432594,1.403143111942824,2.509398640686407,2.4263144313334517,1.3762818634555822,1.8607814171013488,3.332359390543599,3.1666782960977318,4674.0,9.42989709028669,5.483760162601628,3.802937312794181,3.141610397946085,67.66496933390385,37.805551989730425,37.01432035372985,30.402948937384103,2.100024777559455,3.448984275770446,6.298075672317888,6.0232909986605705,19.306328762947924,23.76221652054629,45.03334592688368,40.798605800558434,3.8774002567394072,58.48141848523748,2.042658180002855,31.84884704987401,1.2761548994437315,32.18724504350306,0.9019210526315793,26.457135216088997
CERVETERI,31366.0,4.305610103296563,7.4963981819486065,4.739781089927521,4.7415638483283375,6.966912155412443,10.236071037641608,7.683357244574805,7.644621918992257,3.840430334787972,2.7780714171317147,3.6454967308876136,3.6459423448765262,4.518154673500146,3.162051611288545,4.189754310140063,4.182556009497016,31366.0,6.329453213670853,9.793828289389786,7.134354173308679,7.13229269485005,35.63549473244206,35.204850461752635,36.0135004640552,35.989174052583486,8.048318080987391,4.931260725502811,10.080481052567364,10.083827401553808,28.37210791952672,19.08154533772844,27.91344655572352,27.955688499716427,2.0238431103742895,28.668582577029618,2.29743010744118,24.968779424111027,2.3945730833811574,28.330143219480394,2.3907288465217125,28.34455213359123
CIAMPINO,37832.0,1.868245351629762,1.647318797578769,2.870362338760837,2.870362338760837,5.918366034296993,5.29522328980757,8.8041441989145,8.8041441989145,1.1346773793030518,1.203494661206925,1.3698189313781235,1.3698189313781235,2.7457582309093844,2.9844230532295764,3.639925939708231,3.639925939708231,37832.0,1.8356470599341448,1.664766940024318,2.4881839976739264,2.4881839976739264,18.47376723157015,17.011429257418765,22.70561737858603,22.70561737858603,1.0825898885824816,1.0643474911161477,1.9964376607681324,1.9964376607681324,9.771298312154196,10.186333852901372,13.377914062217798,13.377914062217798,-0.03259829169561712,12.555401197273158,0.01744814244554882,11.716205967611195,-0.3821783410869104,13.90147317967153,-0.3821783410869104,13.90147317967153
CICILIANO,1113.0,0.4279748427672956,9.121264150943396,9.121264150943396,9.063748427672952,1.4625786163522017,11.430188679245282,11.430188679245282,11.917924528301889,0.8428712831743647,1.0924799769332152,1.0924799769332152,0.790545381366559,2.050609665440988,1.4495689014324216,1.4495689014324216,0.9192388155425112,1113.0,0.4558490566037736,8.829421383647798,8.829421383647798,9.675987421383647,6.692557651991614,27.129350104821803,27.129350104821803,40.41614255765199,1.234608439951712,0.7389265863399428,0.7389265863399428,0.5904341622907678,3.877302183506236,10.830518865173952,10.830518865173952,8.673843182554979,0.027874213836478035,5.2299790356394125,-0.29184276729559855,15.699161425576522,-0.29184276729559855,15.699161425576522,0.6122389937106956,28.4982180293501
CINETO ROMANO,566.0,8.319825088339222,8.319825088339222,10.863825088339222,,11.9712308598351,11.9712308598351,17.738103651354535,,0.6074047250392444,0.6074047250392444,0.6074047250392444,,1.8031222920256968,1.8031222920256968,1.6263455967290572,,566.0,8.403079505300353,8.403079505300353,9.239065371024736,,76.62293875147232,76.62293875147232,81.88189045936396,,0.5607356774809317,0.5607356774809317,0.6300321420372139,,8.237794000823284,8.237794000823284,5.432937102116643,,0.08325441696113067,64.65170789163722,0.08325441696113067,64.65170789163722,-1.624759717314486,64.14378680800942,,
CISTERNA DI LATINA,31645.0,4.096015268820293,4.570360102526288,2.6098246589771947,2.4531063148470005,6.74356861393202,7.341362160074435,5.748220361299837,5.185526939484912,2.8829726907964743,2.747367500850212,3.948716271409341,3.948894814449348,2.8325417084804183,2.663100108942809,4.13294304795481,4.137664235526133,31645.0,7.598316781338429,9.032377581152016,2.58537725812398,2.440380902722916,35.636128834561454,44.74451016192367,21.99193623707449,19.909622373202723,5.814572086798061,6.175558293440226,7.958176331378376,7.978552444767383,23.146981889899955,26.26711919032034,27.612425051271703,27.50952004394491,3.5023015125181365,28.892560220629434,4.462017478625728,37.40314800184924,-0.02444740085321495,16.243715875774654,-0.01272541212408429,14.72409543371781
CITTADUCALE,5966.0,7.288185439713935,7.234166610794501,4.7262990278243375,4.7262990278243375,9.918484374417998,9.736781577084962,6.711864454128953,6.711864454128953,3.730161579924611,3.736600997374519,4.727039981731579,4.727039981731579,4.923818819732031,4.953664901197977,6.205913398615156,6.205913398615156,5966.0,19.319701083919988,19.341469270309528,10.870269024472009,10.870269024472009,74.98056207397474,75.4241237382203,22.993217119231204,22.993217119231204,12.43998797511427,12.43762278748249,23.866819999740223,23.866819999740223,42.31956096650586,42.28710648041076,37.94068148740077,37.94068148740077,12.031515644206053,65.06207769955674,12.107302659515026,65.68734216113535,6.143969996647671,16.28135266510225,6.143969996647671,16.28135266510225
CITTAREALE,259.0,3.360818532818533,3.360818532818533,20.45746332046333,20.45746332046333,5.1574002574002575,5.1574002574002575,20.97361647361647,20.97361647361647,3.2615297484462715,3.2615297484462715,1.3174553123351092,1.3174553123351092,4.325207124134828,4.325207124134828,1.43659512582897,1.43659512582897,259.0,3.3598069498069494,3.3598069498069494,34.50707722007722,34.50707722007722,8.411325611325614,8.411325611325614,67.33449163449163,67.33449163449163,3.2622742833796177,3.2622742833796177,11.990413704288938,11.990413704288938,2.445432249907752,2.445432249907752,42.05176637854296,42.05176637854296,-0.00101158301158355,3.2539253539253563,-0.00101158301158355,3.2539253539253563,14.049613899613892,46.36087516087515,14.049613899613892,46.36087516087515
CIVITA CASTELLANA,13272.0,1.9594366184448464,1.853604712929476,1.329014240506329,1.524375226039783,4.128396373317259,3.754832856138236,3.144729505726341,3.619615857946554,2.2777940372211,2.276426512925467,2.3982873403048823,2.569772259688914,2.2416432464699736,2.3458646632997646,2.66297357116828,2.759567951288349,13272.0,2.0176408981314045,1.9025751959011448,1.038615920735383,1.2335607670283304,20.085564094836243,17.566982180530438,8.497090365682137,11.264826953988344,2.3632402527039016,2.280711981304669,2.69179424207473,2.7001957660510474,9.940165752399968,13.249404707976158,15.902059323897038,12.586827789252393,0.05820427968655806,15.957167721518985,0.04897048297166884,13.812149324392202,-0.2903983197709461,5.352360859955796,-0.29081445901145253,7.645211096041789
CIVITELLA D'AGLIANO,967.0,1.7848614270941054,1.7848614270941054,7.465154084798345,13.558235780765251,2.6300413650465355,2.6300413650465355,10.822440537745605,18.263236814891417,4.016173386031369,4.016173386031369,2.3912894987154245,2.6788834738873333,5.192509740713772,5.192509740713772,2.0395714873109623,3.1852859049536337,967.0,1.7823009307135471,1.7823009307135471,16.818867631851088,16.323046535677353,12.968200620475695,12.968200620475695,58.11483971044466,47.88391933815925,4.0755822855963375,4.0755822855963375,39.118911934851496,3.8056868324478135,15.717494381409194,15.717494381409194,150.52981973559136,26.902880370365967,-0.0025604963805583303,10.33815925542916,-0.0025604963805583303,10.33815925542916,9.353713547052742,47.29239917269906,2.7648107549121015,29.620682523267835
CIVITELLA SAN PAOLO,1472.0,0.6256385869565217,0.6256385869565217,0.7406385869565217,0.6256385869565217,1.3889039855072465,1.3889039855072465,1.8007246376811594,1.3889039855072465,1.359766340221731,1.359766340221731,1.3597663402217308,1.359766340221731,2.4866588471726923,2.4866588471726923,2.2627416997969525,2.4866588471726923,1472.0,0.6597418478260869,0.6597418478260869,0.774741847826087,0.6597418478260869,6.352400362318841,6.352400362318841,8.635733695652174,6.352400362318841,1.7147339443773777,1.7147339443773777,1.7147339443773777,1.7147339443773777,0.7188918942063233,0.7188918942063233,0.7188918942063239,0.7188918942063233,0.034103260869565166,4.9634963768115945,0.034103260869565166,4.9634963768115945,0.03410326086956528,6.835009057971015,0.034103260869565166,4.9634963768115945
COLFELICE,854.0,1.0215005854800936,0.8356908665105386,1.304980093676815,4.733980093676815,2.1220140515222488,1.469808743169399,2.598380171740827,6.237939110070258,0.5158343968755863,0.0155563491861041,1.181575431362721,1.1815754313627211,1.1078006238589246,0.5774705379690138,2.0152543263816605,1.9091883092036783,854.0,1.0215005854800936,0.8356908665105386,1.228900468384075,5.115094847775175,14.310763075722091,11.678649492583917,18.120784543325527,16.327107728337236,0.5158343968755863,0.0155563491861041,1.076923627747112,1.4389622997146243,7.041605029316034,0.2357022603955162,14.884597743976828,10.170552536066506,0.0,12.188749024199844,0.0,10.208840749414518,-0.07607962529274004,15.5224043715847,0.3811147540983608,10.089168618266978
COLLALTO SABINO,343.0,27.478040816326534,1.2546326530612244,26.96704081632653,26.96704081632653,41.135714285714286,2.5037414965986398,40.73401360544218,40.73401360544218,7.394215610867728,7.599276577411826,7.394215610867728,7.394215610867728,12.374368670764582,12.84577319155561,12.3625835577448,12.3625835577448,343.0,45.41910204081633,1.2677959183673468,45.90891836734694,45.90891836734694,291.4772108843537,8.131292517006802,291.5455782312925,291.5455782312925,40.5737871044841,7.690493352184891,39.88647931317077,39.88647931317077,66.79802059608919,38.56088980070639,70.8285292488525,70.8285292488525,17.941061224489793,250.34149659863942,0.01316326530612244,5.627551020408163,18.94187755102041,250.8115646258503,18.94187755102041,250.8115646258503
COLLE DI TORA,347.0,3.898,0.658,12.609000000000002,12.609000000000002,6.883333333333334,1.966666666666666,20.03333333333333,20.03333333333333,,,,,,,,,347.0,3.307,0.348,67.058,67.058,47.06666666666667,5.483333333333333,322.6166666666667,322.6166666666667,,,,,,,,,-0.5910000000000002,40.18333333333334,-0.31000000000000005,3.5166666666666675,54.449000000000005,302.58333333333337,54.449000000000005,302.58333333333337
COLLE SAN MAGNO,276.0,0.086,0.086,8.366,8.366,0.1666666666666666,0.1666666666666666,13.916666666666666,13.916666666666666,,,,,,,,,276.0,0.086,0.086,24.536,24.536,1.05,1.05,61.5,61.5,,,,,,,,,0.0,0.8833333333333334,0.0,0.8833333333333334,16.17,47.583333333333336,16.17,47.583333333333336
COLLEFERRO,20520.0,1.8311240058479532,1.557760730994152,1.0006847709551658,1.0657356968810918,4.846935834957765,4.522719460688759,3.199295808966861,3.5303159519168297,1.381652566071997,1.5088073999023204,1.6290097388188527,1.6763340210113258,1.7632259471606984,2.000857917846094,2.583185479639862,2.8532013777250027,20520.0,1.7989103898635477,1.74741067251462,1.4619200536062378,1.7016416910331384,12.17012833008447,11.404596003898636,8.77377517868746,11.840173001949315,9.5801592587667,9.556277426383142,9.68433370083697,9.974885624866417,24.70455009447389,24.68305092118431,25.70193948493065,25.35138748120549,-0.03221361598440553,7.323192495126705,0.189649941520468,6.881876543209877,0.46123528265107194,5.574479369720599,0.6359059941520466,8.309857050032486
COLLEGIOVE,114.0,25.481,10.5,35.952000000000005,35.952000000000005,38.7,17.85,55.5,55.5,,,,,,,,,114.0,29.053,10.585,96.112,96.112,96.33333333333331,87.11666666666666,231.61666666666667,231.61666666666667,,,,,,,,,3.571999999999999,57.63333333333331,0.08500000000000085,69.26666666666665,60.15999999999999,176.11666666666667,60.15999999999999,176.11666666666667
COLLEPARDO,579.0,2.0327927461139894,2.0327927461139894,19.038357512953368,14.724590673575127,3.8084628670120897,3.8084628670120897,29.572625215889463,23.56105354058722,8.017883791874263,8.017883791874263,7.119858179767348,2.032224889130137,14.578184805462657,14.578184805462657,11.76154279373624,5.468292441175968,579.0,6.304497409326424,6.304497409326424,39.35070466321244,31.66844559585492,30.95785837651123,30.95785837651123,157.28721934369602,78.67322970639033,25.683532506257777,25.683532506257777,24.91349322154563,15.675850232124578,123.20157150873617,123.20157150873617,83.52109597115103,38.50196423560752,4.271704663212434,27.14939550949914,4.271704663212434,27.14939550949914,20.312347150259072,127.71459412780656,16.94385492227979,55.112176165803106
COLLEVECCHIO,1202.0,2.025740432612313,2.025740432612313,7.3544384359401,8.237909317803659,3.007473655019412,3.007473655019412,11.662271214642262,12.303563505268995,1.5193166866866317,1.5193166866866317,2.8197754835762687,1.272585065918974,1.946738725835253,1.946738725835253,3.4475780996355136,2.7996210612187773,1202.0,1.937151414309484,1.937151414309484,9.425052412645591,31.46061647254576,21.491056572379364,21.491056572379364,30.473863006100935,81.07156128674431,1.4195289809573377,1.4195289809573377,2.880318187477055,33.624130312173136,14.260970706576297,14.260970706576297,21.52437087737216,61.97019612953741,-0.08858901830282906,18.483582917359954,-0.08858901830282906,18.483582917359954,2.0706139767054914,18.811591791458675,23.2227071547421,68.76799778147532
COLLI SUL VELINO,388.0,0.175,0.175,14.728,14.78,0.2666666666666666,0.2666666666666666,18.23333333333333,18.3,,,,,,,,,388.0,0.175,0.175,61.433,61.485,2.0166666666666666,2.0166666666666666,108.66666666666669,109.36666666666666,,,,,,,,,0.0,1.75,0.0,1.75,46.705,90.43333333333335,46.705,91.06666666666666
COLONNA,3915.0,1.4445555555555556,1.4445555555555556,1.4445555555555556,4.966821455938698,4.105278842060451,4.105278842060451,4.105278842060451,9.607705406555985,0.5981290273288309,0.5981290273288309,0.5981290273288309,0.1442601816164114,0.9141379262169074,0.9141379262169074,0.9141379262169074,0.3801802691316806,3915.0,0.3863233716475096,0.3863233716475096,0.3863233716475096,13.069708812260536,6.805317156236696,6.805317156236696,6.805317156236696,48.55366113239677,0.7389932340691625,0.7389932340691625,0.7389932340691625,4.749761783500305,12.785846486266385,12.785846486266385,12.785846486266385,7.047858881590557,-1.058232183908046,2.700038314176245,-1.058232183908046,2.700038314176245,-1.058232183908046,2.700038314176245,8.102887356321839,38.94595572584078
CONCERVIANO,128.0,9.446859375,9.446859375,18.984859375,19.6494375,17.617447916666666,17.617447916666666,30.33411458333333,25.823828125,5.038842922735336,5.038842922735336,5.038842922735337,5.00631601080076,9.21595838146467,9.21595838146467,9.21595838146467,7.789959706071798,128.0,25.6750078125,25.6750078125,44.21163281249999,20.0026328125,155.51861979166665,155.51861979166665,133.259765625,51.545703125,19.627162925395,19.627162925395,6.337798079775031,6.337798079775026,91.67639418083589,91.67639418083589,16.793786053180504,6.187184335382287,16.228148437499996,137.901171875,16.228148437499996,137.901171875,25.226773437499993,102.92565104166667,0.3531953124999987,25.721875000000004
CONFIGNI,484.0,3.4952293388429747,9.438723140495869,8.547037190082644,19.26904752066116,6.155716253443527,14.689841597796145,12.702341597796144,23.819111570247927,2.2995997622774853,2.2389237295331585,2.2391758007505054,2.2832531543100223,3.520570503010366,2.8810041973563987,2.870257763621524,2.86481367760757,484.0,5.229192148760331,47.74715289256198,46.8555847107438,34.12345867768595,32.11893939393939,180.85977961432508,170.62644628099173,95.47830578512396,4.0402517578322605,31.98900167713897,31.988454110819426,24.81764237593893,16.751210293477193,124.77795541443771,124.7779554144377,59.54594374654471,1.7339628099173559,25.963223140495867,38.30842975206611,166.16993801652893,38.30854752066115,157.9241046831956,14.854411157024792,71.65919421487604
CONTIGLIANO,2929.0,2.054453397063845,2.054453397063845,1.6903301468077845,2.054453397063845,3.8825537726186417,3.8825537726186417,2.996881757141232,3.8825537726186417,2.7368382812613863,2.7368382812613863,3.5211760819362614,2.7368382812613863,3.273788768572977,3.273788768572977,3.2677731024939165,3.273788768572977,2929.0,1.263162854216456,1.263162854216456,1.329211334926596,1.263162854216456,13.709986343461932,13.709986343461932,13.874763855695912,13.709986343461932,3.154960463742419,3.154960463742419,3.5058285793486506,3.154960463742419,41.35609905458136,41.35609905458136,41.255866960251545,41.35609905458136,-0.7912905428473891,9.827432570843289,-0.7912905428473891,9.827432570843289,-0.36111881188118855,10.87788209855468,-0.7912905428473891,9.827432570843289
CORCHIANO,2893.0,0.0926170065675769,0.0926170065675769,0.4846498444521258,5.628515381956446,0.1744498214079963,0.1744498214079963,1.757420209701579,7.613866804931446,0.852720743659181,0.852720743659181,0.7438263686282348,0.9860975272929816,1.504591737414604,1.504591737414604,1.1048189896992175,1.3706159064314711,2893.0,0.0926170065675769,0.0926170065675769,0.4846498444521258,5.637444866920152,1.2631581979490725,1.2631581979490725,6.6883857587279625,20.543910588777504,0.852720743659181,0.852720743659181,0.7438263686282348,0.9901410673905678,11.713422183941772,11.713422183941772,10.205358977118436,15.77896733582985,0.0,1.088708376541076,0.0,1.088708376541076,0.0,4.930965549026384,0.008929484963705825,12.930043783846058
CORENO AUSONIO,1205.0,0.3853435684647303,0.4000622406639004,0.4000622406639004,8.476476348547719,0.9387690179806364,1.0605255878284925,1.0605255878284925,13.901659751037345,4.273046278710306,4.521947865687972,4.521947865687972,1.5365430355183678,6.375746143698702,6.564307952015116,6.564307952015116,1.2963624321753362,1205.0,0.4061103734439834,0.4028680497925311,0.4028680497925311,32.560928630705405,4.975449515905947,5.992614107883818,5.992614107883818,151.28648686030428,5.04237845664127,4.625892562522394,4.625892562522394,18.48872100768466,43.54599260807156,41.09468909995819,41.09468909995819,62.86179284748407,0.020766804979253095,4.03668049792531,0.0028058091286307096,4.932088520055325,0.0028058091286307096,4.932088520055325,24.084452282157685,137.38482710926692
CORI,8786.0,5.211636865467789,4.399496357842021,3.774799453676303,3.331799453676303,8.366159230594125,7.229441725472342,7.753871689809546,6.551699673723348,0.2409028158130716,0.2965884845483161,2.615305973176625,2.615305973176625,0.7240694858716045,0.4196766281581833,2.5392110177361378,2.585053190942113,8786.0,6.266429831550194,4.560174766674255,4.262558957432279,5.340584224903256,32.263769064420664,14.020364784885048,16.484314060247364,18.05063548068897,0.2520126898259953,0.320230255701529,3.0362891139239903,3.03644144792332,7.637847403749501,9.148938349156513,9.0271132234036,9.2117012443313,1.0547929660824042,23.89760983382654,0.16067840883223372,6.790923059412706,0.48775950375597565,8.730442370437817,2.008784771226953,11.498935806965623
COTTANELLO,391.0,2.981434782608696,2.981434782608696,2.0966854219948847,15.470982097186702,5.540878090366582,5.540878090366582,3.639386189258312,21.20562659846547,1.4828758545475076,1.4828758545475076,1.4768673151866647,1.7949665920753688,2.506002054328028,2.506002054328028,2.438457314384255,2.265573674386704,391.0,2.2840306905370844,2.2840306905370844,1.776227621483376,112.02937851662404,30.222378516624044,30.222378516624044,28.05353793691389,274.5784739982949,1.4164379266314495,1.4164379266314495,1.3843681230077496,21.600095624016728,17.082900536523088,17.082900536523088,20.002397078572574,50.29730609088323,-0.6974040920716118,24.68150042625746,-0.6974040920716118,24.68150042625746,-0.32045780051150863,24.41415174765558,96.55839641943733,253.37284739982942
ESPERIA,1258.0,1.7368084260731318,1.7368084260731318,1.8612909379968203,1.8612909379968203,2.385148383677796,2.385148383677796,2.7739798622151564,2.7739798622151564,3.3987087437731405,3.3987087437731405,3.38138462763407,3.38138462763407,4.325136478257716,4.325136478257716,4.549053625633456,4.549053625633456,1258.0,1.795720985691574,1.795720985691574,1.9824912559618444,1.9824912559618444,6.882352941176472,6.882352941176472,9.146369899311075,9.146369899311075,3.534473245760958,3.534473245760958,3.660691806202756,3.660691806202756,6.10468854424386,6.10468854424386,6.175399222362515,6.175399222362515,0.058912559618442106,4.4972045574986765,0.058912559618442106,4.4972045574986765,0.12120031796502406,6.372390037095919,0.12120031796502406,6.372390037095919
FABRICA DI ROMA,6833.0,3.488878896531538,7.412784940728817,2.4507880872237666,2.4507880872237666,5.34313868969218,9.720996146153473,4.113778720913216,4.113778720913216,0.94490374289307,2.6309649845636485,3.3666340757498427,3.3666340757498427,1.045902498819578,2.9918910469863422,3.803324569081342,3.803324569081342,6833.0,3.9126783257719886,8.016433191863017,2.149664276306161,2.149664276306161,23.1156214937314,36.47628908727255,14.65648324308503,14.65648324308503,0.8258229733625317,3.047055395514386,3.5794589442167566,3.5794589442167566,10.731619730359302,9.53360649375554,18.56876359592855,18.56876359592855,0.42379942924045055,17.77248280403922,0.6036482511342003,26.755292941119073,-0.30112381091760554,10.542704522171814,-0.30112381091760554,10.542704522171814
FALERIA,1663.0,0.5025466025255563,0.4040312687913409,0.5970312687913409,5.273872519542995,1.888083784325516,1.7512527560633395,1.8906995389857688,8.375456003207056,1.0549118446581212,1.0421281111264584,1.0421281111264584,1.083155113545608,1.2606582642648478,1.232920351276834,1.423903086589814,1.4385885572452737,1663.0,0.4898562838244137,0.3691244738424534,0.5621244738424535,5.468619963920627,6.720495089196231,5.3817899378632985,8.7817899378633,17.579144117057528,1.060033175581469,0.9213388808323096,0.92133888083231,1.0753515704177865,14.758861117358666,12.895922410390614,12.895922410390614,3.2726277809418822,-0.012690318701142567,4.832411304870716,-0.03490679494888749,3.630537181799959,-0.03490679494888749,6.891090398877531,0.19474744437763203,9.203688113850472
FALVATERRA,291.0,4.830756013745703,4.830756013745703,4.830756013745703,5.7396735395189,6.896506300114547,6.896506300114547,6.896506300114547,8.41890034364261,1.0323842792293962,1.0323842792293962,1.0323842792293962,0.7790668777454218,1.4585285583613217,1.4585285583613217,1.4585285583613217,1.5014159983162565,291.0,7.199106529209622,7.199106529209622,7.199106529209622,30.36852577319588,58.556529209622,58.556529209622,58.556529209622,75.76380297823599,2.845596686109962,2.845596686109962,2.845596686109962,20.67505318493764,43.09524915811487,43.09524915811487,43.09524915811487,41.23486826838557,2.368350515463919,51.660022909507454,2.368350515463919,51.660022909507454,2.368350515463919,51.660022909507454,24.62885223367698,67.34490263459338
FARA IN SABINA,12039.0,8.663399327186644,8.803639961790847,4.636681451947835,9.783911205249607,13.24308705041947,13.00764806047014,6.407349724506466,15.10093169421602,3.4095663433511083,1.8311188324213905,3.460800651666419,3.7385283600436394,4.244651628686909,1.948551300617116,4.145899357374884,5.087655188090001,12039.0,10.825337029653625,16.06679445967273,14.501503031813272,13.318922252678792,38.99080073095772,56.46281737132097,47.57319129495804,45.437223468172895,4.72391872211022,7.402571353578943,18.622649657641748,5.2640947324040575,12.92117818875046,24.646196810895173,44.68767655432261,16.607668190336252,2.1619377024669806,25.747713680538254,7.263154497881885,43.455169310850835,9.864821579865437,41.165841570451576,3.535011047429185,30.336291773956873
FARNESE,1309.0,0.722,4.435,3.81,9.207,2.2,7.166666666666668,5.2,10.95,,,,,,,,,1309.0,0.678,4.78,5.581,10.62,10.383333333333333,14.55,15.316666666666666,21.08333333333333,,,,,,,,,-0.04399999999999993,8.183333333333334,0.34500000000000064,7.383333333333333,1.7710000000000004,10.116666666666667,1.4129999999999985,10.13333333333333
FERENTINO,16325.0,3.5758436315904625,4.266198407350689,2.334040551301684,2.4725675957120985,6.3515385400714655,7.349969167942828,5.488237876467585,5.776372639101583,2.598503962279548,2.5339606973311657,2.6684393432438047,2.6288598162194448,3.0755060605280344,2.952442661925489,3.171646668939116,3.0851981705107296,16325.0,5.688231222927149,7.277598529862174,3.7598562327718223,4.354936937212863,33.4765889302122,39.85415599795815,24.062136804492088,25.346429811128125,10.4782046662486,10.18397161325674,12.116293269415204,12.12285379198746,25.952196400350694,24.34841292808224,30.62123966764031,31.607087739467083,2.1123875913366863,27.125050390140736,3.0114001225114846,32.50418683001532,1.4258156814701382,18.5738989280245,1.8823693415007647,19.570057172026544
FIAMIGNANO,1093.0,4.763020128087831,4.763020128087831,4.763020128087831,13.098906678865507,7.8014791094846,7.8014791094846,7.8014791094846,16.049557792009757,2.9264674810396265,2.9264674810396265,2.9264674810396265,1.9855082569613096,3.733530582505065,3.733530582505065,3.733530582505065,2.878868104460772,1093.0,7.732383348581884,7.732383348581884,7.732383348581884,18.135967978042085,57.17956694114059,57.17956694114059,57.17956694114059,68.87381823726747,10.31840241196111,10.31840241196111,10.31840241196111,12.24099390873251,28.835146251417896,28.835146251417896,28.835146251417896,19.18561227206388,2.9693632204940528,49.37808783165599,2.9693632204940528,49.37808783165599,2.9693632204940528,49.37808783165599,5.037061299176578,52.824260445257714
FIANO ROMANO,13944.0,1.7255,1.742333333333333,0.181,2.13,4.0,4.038888888888889,0.3833333333333333,4.85,,,,,,,,,13944.0,1.7805000000000002,1.8136666666666668,0.181,2.25,15.725,12.85,2.6166666666666667,12.35,,,,,,,,,0.05500000000000016,11.725,0.07133333333333369,8.81111111111111,0.0,2.2333333333333334,0.1200000000000001,7.5
