Comune,Nucleo_ID,Popolazione,mean_km,St.Dv_km,mean_min,St.Dv_min,match_ratio
GORGA,5804510002,102.0,7.4,,12.1,,1/1
GORGA,5804526601,12.0,1.444,,2.6,,1/1
GROTTAFERRATA,5804610002,19274.0,1.6393333333333335,0.2962791476518949,4.3,0.07264831572567763,3/3
GROTTAFERRATA,5804610004,157.0,3.290333333333333,0.5776281964493538,7.794444444444444,1.4279290883939164,3/3
GROTTAFERRATA,5804620007,66.0,3.8476666666666666,0.3147925242653221,7.394444444444444,0.8151914112875809,3/3
GROTTAFERRATA,5804610005,193.0,2.200333333333333,0.5776281964493538,4.833333333333333,1.4353667746530074,3/3
GROTTAFERRATA,5804610003,101.0,3.5536666666666665,0.5752254630432602,7.333333333333333,1.5498207781690254,3/3
GROTTAFERRATA,5804620006,86.0,3.6090000000000004,0.6299999999999999,7.472222222222223,2.284387429033422,3/3
GROTTAFERRATA,5804626611,15.0,5.218333333333333,0.38721096747552675,8.444444444444445,0.9812595835814139,3/3
GROTTAFERRATA,5804626605,32.0,3.142,0.18124017214734722,5.655555555555556,0.4191039825009403,3/3
GROTTAFERRATA,5804626701,88.0,4.108333333333333,0.38721096747552625,6.427777777777778,0.9812595835814144,3/3
JENNE,5804810001,305.0,0.468,,1.7333333333333332,,1/1
JENNE,5804826601,12.0,0.846,,2.466666666666667,,1/1
LABICO,5804910001,5017.0,1.2513333333333332,0.008082903768654767,1.6999999999999997,0.17320508075688776,3/3
LABICO,5804920001,1112.0,6.075333333333333,0.008082903768654896,8.783333333333333,0.1732050807568871,3/3
LANUVIO,5805010001,697.0,5.798333333333334,3.9817715069216786,8.16111111111111,5.735618084811332,3/3
LANUVIO,5805010002,6056.0,0.6506666666666666,0.03524674925909247,1.8333333333333333,0.12018504251546636,3/3
LANUVIO,5805010004,1672.0,2.7186666666666666,3.2773456231122973,4.522222222222222,4.599587340588687,3/3
LANUVIO,5805020002,251.0,3.155333333333334,0.035795716689756736,5.6000000000000005,0.12018504251546638,3/3
LANUVIO,5805020001,112.0,2.3146666666666667,0.03524674925909262,5.016666666666667,0.12018504251546588,3/3
LANUVIO,5805010003,164.0,4.428,2.4214276780445045,7.188888888888889,4.036718047200298,3/3
LANUVIO,5805020004,372.0,3.1343333333333336,1.3680717573772707,4.783333333333333,2.3960615833302596,3/3
LANUVIO,5805020003,297.0,3.228,0.07104224095564561,6.416666666666667,0.1802775637731993,3/3
